rank,symbol,asset_type,timeframe,macd_params,long_hold_bars,short_hold_bars,long_total_events,long_rise_n,long_fall_n,long_win_rate,long_post_mean_rise,long_post_mean_fall,long_post_mean_total,long_plus1sd,long_minus1sd,long_post_max,long_post_min,long_pre_mean,long_pre_plus1sd,long_pre_minus1sd,short_total_events,short_rise_n,short_fall_n,short_win_rate,short_post_mean_rise,short_post_mean_fall,short_post_mean_total,short_plus1sd,short_minus1sd,short_post_max,short_post_min,short_pre_mean,short_pre_plus1sd,short_pre_minus1sd,base_long_rise_rate,base_short_fall_rate,base_long_mean,base_short_mean,long_edge,short_edge,long_mag_edge,short_mag_edge,active_signal,current_macd,current_signal,current_diff,long_expectancy,short_expectancy,combined_expectancy
11,NET,Portfolio,1M,12/26/9,6,3,50,34,16,0.68,0.6374557654486742,-0.25749142659074187,0.351072663996061,0.8993340574187652,-0.19718872942664306,1.5827313381492947,-0.7025074373140672,0.43692799405754007,0.8109359644127014,0.06292002370237876,25,16,9,0.36,0.24472031053748705,-0.2099892417340109,0.08102487171974779,0.3529091574920996,-0.190859414052604,0.4616365568544102,-0.6345029239766082,-0.1196597457166051,0.20150545426576016,-0.44082494569897035,0.72,0.3333333333333333,0.31640334694909034,0.14799566639376205,-0.039999999999999925,0.026666666666666672,0.03466931704697068,0.06697079467401426,LONG,31.4914,30.117,1.3744,0.351073,0.081025,0.216049
12,SHOP,Portfolio,1M,12/26/9,6,3,101,80,21,0.7920792079207921,0.4403394029892391,-0.26516870203933024,0.293649598973398,0.7333900846004668,-0.14609088665367093,1.4538258575197889,-0.7535155736627679,0.3438837344582971,0.6764530644846588,0.011314404431935432,25,16,9,0.36,0.30204352316523714,-0.28620582583620297,0.0902737575247187,0.42870568206926396,-0.2481581670198266,0.4916967509025271,-0.5573532462144783,-0.14233710269814437,0.24373945095157357,-0.5284136563478623,0.7795275590551181,0.3384615384615385,0.284722538547665,0.12460649656762508,0.012551648865674059,0.021538461538461506,0.008927060425732991,0.03433273904290639,SHORT,12.3503,15.8439,-3.4937,0.29365,0.090274,0.191962
13,MU,Stock,1M,12/26/9,6,3,63,39,24,0.6190476190476191,0.5446559253473809,-0.18906997771267053,0.2651412956102185,0.8586013966501138,-0.32831880542967684,3.1060554803788905,-0.40654857756307033,0.33749024812178424,0.6414658263687067,0.033514669874861736,55,41,14,0.2545454545454545,0.2003545926655637,-0.13690149793131962,0.11450758778635707,0.35117238893848907,-0.12215721336577494,1.0503023639362288,-0.298474463851426,-0.03908130216322225,0.15229170545379164,-0.23045430978023615,0.6974789915966386,0.3114754098360656,0.29165594532008593,0.13092574408660454,-0.07843137254901955,-0.05692995529061107,-0.026514649709867444,0.01641815630024747,LONG,132.7267,65.9524,66.7743,0.265141,0.114508,0.189824
14,PDD,Portfolio,1M,12/26/9,6,3,50,30,20,0.6,0.6170930246374521,-0.2545545622385622,0.2684339898870464,0.8438505024820946,-0.3069825227080018,1.606473594548552,-0.541017162651551,0.40656227763946096,0.8747856479543554,-0.06166109267543357,41,23,18,0.43902439024390244,0.30632971549204874,-0.16881226513675426,0.0977307971672084,0.41046094663980204,-0.21499935230538525,0.8356533453075888,-0.35700893349509216,-0.10557638041399628,0.16457440159569162,-0.3757271624236842,0.6067415730337079,0.5,0.20470481225283593,0.1008081288320194,-0.006741573033707926,-0.06097560975609756,0.06372917763421049,0.0030773316648110005,SHORT,-2.1849,1.6061,-3.791,0.268434,0.097731,0.183082
15,TAN,ETF,1M,12/26/9,6,3,38,28,10,0.7368421052631579,0.5011869512557025,-0.14070167523851834,0.33226889165196016,0.8606909854948321,-0.1961532021909118,1.8465373961218834,-0.23567176374460136,0.3242257472683561,0.7479019200306372,-0.09945042549392485,60,19,41,0.6833333333333333,0.13381724730413003,-0.10950389419112416,-0.03245219938429366,0.11563879955082113,-0.18054319831940846,0.3322434999221546,-0.38751094251531965,-0.08884046362139843,0.05129057048956075,-0.2289714977323576,0.5050505050505051,0.5196078431372549,0.10878185886175482,0.04743454069090382,0.23179160021265277,0.1637254901960784,0.22348703279020535,0.07988674007519747,LONG,3.4641,-0.6791,4.1431,0.332269,0.032452,0.182361
16,ANET,Stock,1M,12/26/9,6,3,81,64,17,0.7901234567901234,0.349847228697566,-0.12819540819738853,0.24951729255911878,0.5060173913668391,-0.006982806248601564,0.8478027867095389,-0.3480801335559265,0.29975522918135045,0.49930358932126984,0.10020686904143106,37,21,16,0.43243243243243246,0.27085809598480337,-0.08928176885307045,0.11512193821707416,0.341857694218805,-0.11161381778465669,0.5760618651892891,-0.1958128078817733,-0.028280874356415,0.1579640610135134,-0.21452580972634339,0.773109243697479,0.32786885245901637,0.2255270817090165,0.10971955910711706,0.017014213092644392,0.10456357997341609,0.023990210850102278,-0.005402379109957098,LONG,21.4938,19.7068,1.7869,0.249517,0.115122,0.18232
17,MDB,Portfolio,1M,12/26/9,6,3,61,40,21,0.6557377049180327,0.4334382463524176,-0.23230068887365313,0.2042494325860654,0.6262016325711866,-0.21770276739905572,1.2645179216449012,-0.5238907849829352,0.3983047617296404,0.7490991834554653,0.04751034000381549,36,25,11,0.3055555555555556,0.34537235174249437,-0.2672382857012391,0.15818576807913134,0.5064865831100479,-0.19011504695178524,0.7644607434572427,-0.5270705568977266,-0.14943531096412194,0.1304227119047427,-0.42929333383298657,0.6530612244897959,0.3465346534653465,0.24418697419548097,0.11322059163773317,0.0026764804282368715,-0.04097909790979093,-0.03993754160941557,-0.04496517644139818,LONG,5.4756,2.1631,3.3125,0.204249,0.158186,0.181218
18,DDOG,Portfolio,1M,12/26/9,6,3,50,28,22,0.56,0.4734281415875237,-0.1847755377912734,0.18381852266085297,0.6609580146001524,-0.2933209692784464,1.8393551973318514,-0.4652742687103476,0.3008894895993181,0.6647750727114277,-0.0629960935127914,25,15,10,0.4,0.3457213069995035,-0.1441702258827973,0.14976469384658317,0.49881224352272746,-0.19928285582956115,1.2092711682743837,-0.3020047978067169,-0.13413490649830784,0.10680287817313097,-0.3750726911697466,0.6,0.4358974358974359,0.1755988061164487,0.09895816652938699,-0.039999999999999925,-0.03589743589743588,0.00821971654440426,-0.050806527317196176,LONG,12.9808,7.5793,5.4015,0.183819,0.149765,0.166792
19,CRWD,Portfolio,1M,12/26/9,6,3,49,30,19,0.6122448979591837,0.4297831207700228,-0.17145690745275463,0.19664923227547648,0.5656178524219387,-0.17231938787098577,1.112074982550603,-0.31413495003929487,0.3740138109502048,0.7151886999514394,0.03283892194897026,30,22,8,0.26666666666666666,0.25727491386940665,-0.21482227205698062,0.1313823309557034,0.44878588271409525,-0.18602122080268846,0.9651594171729662,-0.36114313451853647,-0.08902759498516631,0.1530144214962753,-0.3310696114666079,0.6153846153846154,0.35802469135802467,0.23503688808550643,0.10721876786798858,-0.0031397174254317317,-0.09135802469135801,-0.03838765581002995,-0.02416356308771482,LONG,63.3005,56.4627,6.8378,0.196649,0.131382,0.164016
20,LRCX,Stock,1M,12/26/9,6,3,80,56,24,0.7,0.37630296017809906,-0.14420269035121308,0.22015126501930543,0.5640421259886903,-0.12373959595007938,1.4616195698017713,-0.40739710789766415,0.25427830026581505,0.4771346359554558,0.0314219645761743,38,26,12,0.3157894736842105,0.17461821635916674,-0.14002369243647148,0.07525761358159674,0.25671029454569316,-0.10619506738249965,0.3755907129648654,-0.25655823714585513,-0.03571215114961871,0.15791067026354894,-0.22933497256278634,0.7142857142857143,0.28688524590163933,0.22988072154003517,0.1073401758650935,-0.014285714285714346,0.02890422778257118,-0.009729456520729735,0.03208256228349676,LONG,49.4012,30.7994,18.6018,0.220151,0.075258,0.147704
21,AVGO,Stock,1M,12/26/9,6,3,88,68,20,0.7727272727272727,0.2611577773185285,-0.09592992876012979,0.1800014804824698,0.4057538972922581,-0.04575093632731844,0.9704354058412472,-0.2949023344449738,0.22679814027235667,0.4046651410601486,0.048931139484564706,29,24,5,0.1724137931034483,0.14018777865813475,-0.09180385048122472,0.10018922190996933,0.22498475795610118,-0.02460631413616253,0.35958270233888606,-0.13129710432368116,-0.0146801319496705,0.13298071235694553,-0.16234097625628652,0.7966101694915254,0.24793388429752067,0.19463272965754497,0.09661006986942623,-0.023882896764252703,-0.07552009119407238,-0.014631249175075162,-0.0035791520405430988,LONG,66.8342,58.6218,8.2124,0.180001,0.100189,0.140095
22,KLAC,Stock,1M,12/26/9,6,3,87,65,22,0.7471264367816092,0.2537348446956779,-0.09022861631898947,0.16675557869196894,0.3880180494719861,-0.05450689208804821,0.7483371559633027,-0.2581432656762224,0.19276104043403625,0.3609804815744179,0.02454159929365457,31,20,11,0.3548387096774194,0.20347080822683838,-0.06870364880502118,0.10689277508650112,0.263809852297827,-0.05002430212482474,0.4349471233142526,-0.1749230849455077,0.00011435557701158783,0.16303756340251166,-0.16280885224848848,0.7899159663865546,0.319672131147541,0.18748291188255406,0.09239137666390657,-0.04278952960494542,0.03516657852987837,-0.020727333190585118,-0.014501398422594555,LONG,282.6441,196.8249,85.8192,0.166756,0.106893,0.136824
23,ONTO,Portfolio,1M,12/26/9,6,3,41,27,14,0.6585365853658537,0.32002377380991753,-0.20251932521868032,0.14159442292210367,0.45570519024293354,-0.1725163443987262,0.9993597951344432,-0.4153979572171902,0.3396998137178689,0.6052979102062722,0.07410171722946557,33,23,10,0.30303030303030304,0.27755921967568514,-0.20699562042756567,0.13072441964439704,0.41292702051288743,-0.15147818122409332,0.6853757405675085,-0.40432701699550694,-0.06316912124431705,0.20030344711083609,-0.3266416895994702,0.6891891891891891,0.3246753246753247,0.231363578223347,0.10640506544579581,-0.030652603823335456,-0.021645021645021634,-0.08976915530124333,-0.024319354198601234,LONG,25.5653,11.3358,14.2295,0.141594,0.130724,0.136159
24,LLY,Stock,1M,12/26/9,6,3,84,63,21,0.75,0.19867936814453518,-0.0612245813011796,0.1337033807831065,0.2990101915276515,-0.03160342996143847,0.5531805393535992,-0.1563631660631142,0.17819556321127455,0.32460609159133047,0.03178503483121867,34,28,6,0.17647058823529413,0.18514534100909283,-0.08026112498270495,0.1383089058340697,0.3136778596986081,-0.037060048030468695,0.5941284684960907,-0.19873347598926827,-0.030046435831648375,0.09305796539562083,-0.15315083705891758,0.7647058823529411,0.3524590163934426,0.15466908677503657,0.0749169629163914,-0.014705882352941124,-0.1759884281581485,-0.020965705991930067,-0.06339194291767832,LONG,97.0229,92.0058,5.0172,0.133703,0.138309,0.136006
25,3690,Asia,1M,12/26/9,6,3,40,23,17,0.575,0.5900590793688861,-0.22825856528175897,0.24227408039236192,0.800713283824501,-0.31616512303977723,1.7764932562620421,-0.39572793704328274,0.366823916597061,0.786772573552194,-0.05312474035807202,49,20,29,0.5918367346938775,0.19376841444006496,-0.16450556814962047,-0.018271289541585606,0.20422769688416953,-0.24077027596734074,0.7492012779552715,-0.4339963833634719,-0.13933823386517302,0.04613805176425459,-0.3248145194946006,0.47126436781609193,0.5222222222222223,0.11247809390250564,0.045124611164089994,0.10373563218390802,0.06961451247165529,0.1297959864898563,0.0633959007056756,SHORT,-15.3046,-10.9806,-4.3241,0.242274,0.018271,0.130273
26,COHR,Portfolio,1M,12/26/9,6,3,99,62,37,0.6262626262626263,0.4242757594187204,-0.127227169998412,0.21815850296989314,0.6144758663539845,-0.17815886041419826,1.8620537194650162,-0.3428966470791565,0.2532084137863416,0.5423360809763236,-0.03591925340364027,91,47,44,0.4835164835164835,0.2004444351911398,-0.13999847835769075,0.035834674793903044,0.2670674107001851,-0.195398061112379,0.6728855721393036,-0.37499999999999994,-0.07929006861328354,0.08034634629855535,-0.2389264835251224,0.5340314136125655,0.42783505154639173,0.14366650669639408,0.0737857935782535,0.09223121265006085,0.05568143197009179,0.07449199627349906,0.03795111878435046,LONG,60.8543,36.4563,24.398,0.218159,0.035835,0.126997
27,LIT,ETF,1M,12/26/9,6,3,61,44,17,0.7213114754098361,0.3556365679749485,-0.10774585523944129,0.22649720412831528,0.5194722967043308,-0.06647788844770028,0.9554502369668247,-0.28778152540528784,0.21727837563702687,0.46690370465540015,-0.03234695338134641,57,18,39,0.6842105263157895,0.12650993566263638,-0.09261602306250023,-0.0234183518861413,0.10881214751058399,-0.1556488512828666,0.45785352372178706,-0.2839358032098395,-0.08516430109087923,0.01146115548868365,-0.18178975767044211,0.5126050420168067,0.48360655737704916,0.09831789957495571,0.04919964084193384,0.2087064333930294,0.20060396893874033,0.12817930455335957,0.07261799272807513,LONG,8.691,3.789,4.902,0.226497,0.023418,0.124958
28,AMAT,Stock,1M,12/26/9,6,3,77,50,27,0.6493506493506493,0.36643824385575824,-0.1474797021922056,0.18623324978699168,0.5215282029585444,-0.14906170338456098,1.2472666105971402,-0.42183528215556687,0.23998292494315193,0.4775368065943743,0.0024290432919295557,41,26,15,0.36585365853658536,0.17711979121398433,-0.14943704092429455,0.057647779456077436,0.24985332455065776,-0.13455776563850289,0.5691092311520279,-0.32387415175817397,-0.047720293748166415,0.16734243009745003,-0.26278301759378286,0.6890756302521008,0.3442622950819672,0.19689074403619847,0.09339721833729833,-0.03972498090145149,0.02159136345461815,-0.010657494249206784,0.035749438881220896,LONG,59.4908,35.2117,24.2791,0.186233,0.057648,0.121941
29,NFLX,Stock,1M,12/26/9,6,3,84,64,20,0.7619047619047619,0.30294995776176104,-0.23366514279065004,0.17518445763023457,0.4849753297108298,-0.13460641445036067,1.0385416666666667,-0.7241778936694191,0.23131205605861166,0.42000389245205083,0.04262021966517246,37,27,10,0.2702702702702703,0.18411106228057386,-0.24563132083843747,0.06796447224840861,0.30106211664015614,-0.1651331721433389,0.3662790697674419,-0.5542027628190119,-0.036240428613270856,0.30859778582888736,-0.3810786430554291,0.7310924369747899,0.28688524590163933,0.17394815599174276,0.07928046053407785,0.03081232492997199,-0.016614975631369044,0.0012363016384918102,0.011315988285669237,SHORT,6.6783,11.4271,-4.7488,0.175184,0.067964,0.121574
30,ALNY,Portfolio,1M,12/26/9,6,3,108,62,46,0.5740740740740741,0.43667817355600064,-0.18915413625161132,0.17011996752683262,0.585789795880634,-0.24554986082696872,1.626590069757899,-0.45899709644510717,0.35696735948823244,0.7172546076333134,-0.003319888656848513,83,43,40,0.4819277108433735,0.3058593687342817,-0.17980280910888985,0.07180530712311473,0.3767117112893924,-0.23310109704316295,0.8788732394366198,-0.47708578143360747,-0.11875936901041205,0.08995194355859916,-0.3274706815794233,0.5445026178010471,0.4639175257731959,0.17128045252816643,0.08047552915260403,0.02957145627302693,0.018010185070177598,-0.0011604850013338108,0.008670222029489305,SHORT,29.8516,43.1584,-13.3068,0.17012,0.071805,0.120963
31,ZS,Portfolio,1M,12/26/9,6,3,63,36,27,0.5714285714285714,0.4130272073489959,-0.29297358457011646,0.11045543938366194,0.5252777933852183,-0.3043669146178944,0.9546034174955368,-0.6053632904511687,0.3565192740403283,0.7417836787177141,-0.02874513063705758,31,19,12,0.3870967741935484,0.31774239925091063,-0.1664988311871856,0.13029418101680887,0.48414031593721507,-0.22355195390359736,0.9357483601669648,-0.38034648541114063,-0.1390871688698323,0.12376966565451963,-0.40194400339418423,0.6236559139784946,0.3958333333333333,0.20536171594524835,0.0929094600119325,-0.05222734254992323,-0.008736559139784938,-0.09490627656158641,-0.03738472100487637,SHORT,-10.1439,7.6741,-17.818,0.110455,0.130294,0.120375
32,AAPL,Stock,1M,12/26/9,6,3,83,59,24,0.7108433734939759,0.2050767279934698,-0.09446304633623832,0.11846281734391566,0.3195503378935596,-0.08262470320572828,0.8882060286801285,-0.23932525039536107,0.18032619672238698,0.3518845934672763,0.008767799977497687,35,29,6,0.17142857142857143,0.1519404752483682,-0.04352145724908321,0.11843271539166227,0.22962742183710166,0.007238008946222882,0.30382199260259496,-0.05984081041968149,-0.01851367119000084,0.13226705820103452,-0.16929440058103618,0.7478991596638656,0.30327868852459017,0.14441577464055494,0.07020773601189856,-0.03705578616988969,-0.13185011709601874,-0.02595295729663928,-0.04822497937976371,LONG,22.8366,19.4298,3.4067,0.118463,0.118433,0.118448
33,SMH,ETF,1M,12/26/9,6,3,85,68,17,0.8,0.23016448959487362,-0.09420970164725169,0.16528965134644857,0.35643007211268174,-0.025850769419784564,0.7001532871579426,-0.3402849740932643,0.1874852969175915,0.3349973962065663,0.0399731976286167,33,24,9,0.2727272727272727,0.14556079399707886,-0.134193887430313,0.06926406269869927,0.2283942169905629,-0.08986609159316435,0.36681181370692906,-0.24492216456634547,-0.011374026154841474,0.15159876755316562,-0.17434681986284858,0.7815126050420168,0.22131147540983606,0.1685670526061102,0.08297027772389166,0.01848739495798324,0.051415797317436646,-0.0032774012596616386,0.013706215025192398,LONG,76.3184,52.4842,23.8341,0.16529,0.069264,0.117277
34,SOXX,ETF,1M,12/26/9,6,3,85,66,19,0.7764705882352941,0.21382007636444622,-0.11873164932747618,0.13948498473919302,0.3377070696216014,-0.05873710014321537,0.9177731347307408,-0.3553133816451845,0.16756186727205838,0.30208527013875064,0.03303846440536615,33,23,10,0.30303030303030304,0.1566455114268297,-0.11825665230522972,0.07334182544741773,0.2301178409240593,-0.08343419002922385,0.3056462140992167,-0.26128296146044616,-0.013111375491693207,0.16136994669297397,-0.18759269767636036,0.7983193277310925,0.2540983606557377,0.1551761435494383,0.077795424996762,-0.021848739495798353,0.04893194237456533,-0.01569115881024527,0.004453599549344267,LONG,65.3424,38.9965,26.3459,0.139485,0.073342,0.106413
35,TSEM,Portfolio,1M,12/26/9,6,3,102,61,41,0.5980392156862745,0.43023289681257443,-0.12822814162488422,0.20575345979359602,0.6238157194929619,-0.21230879990576987,1.9449180327868851,-0.4055843408175015,0.24394346866303793,0.5481283144980305,-0.06024137717195463,88,40,48,0.5454545454545454,0.18589156363900047,-0.16404238680287886,-0.004981500238388246,0.2080077049988293,-0.21797070547560582,0.6678200692041522,-0.4358955168026345,-0.11140386918560906,0.09508759042744548,-0.3178953287986636,0.5392670157068062,0.44329896907216493,0.13530209186606248,0.06215891182349219,0.058772199979468254,0.10215557638238049,0.07045136792753354,0.06714041206188043,LONG,42.2998,23.2578,19.042,0.205753,0.004982,0.105367
36,CAT,Stock,1M,12/26/9,6,3,73,56,17,0.7671232876712328,0.23026718558298592,-0.11081893118797737,0.15083617208837805,0.3590368920279165,-0.05736454785116041,0.7726947308132875,-0.19798407167745152,0.1901988756564387,0.36732981087051286,0.013067940442364562,45,28,17,0.37777777777777777,0.15524062233155855,-0.09830385030763314,0.059457154890086135,0.21979351038088785,-0.10087920060071559,0.4600195026816186,-0.21424702058504874,-0.02735973999053156,0.0928868221213385,-0.1476063021024016,0.7058823529411765,0.3442622950819672,0.1449712252813856,0.07301637726804998,0.06124093473005632,0.03351548269581056,0.005864946806992455,0.013559222377963843,LONG,130.7162,88.8088,41.9074,0.150836,0.059457,0.105147
37,GOOGL,Stock,1M,12/26/9,6,3,80,63,17,0.7875,0.17604800116249172,-0.11548788150630372,0.1140966260953727,0.28228354639344866,-0.05409029420270324,0.47455401116340135,-0.3122168692025598,0.15927054873567795,0.3190995374499791,-0.0005584399786232319,38,29,9,0.23684210526315788,0.13690747386757332,-0.08738289662724841,0.0837860703293261,0.22382473783911105,-0.056252597180458844,0.46529442417926,-0.18749999999999992,-0.03901950018522231,0.0978342929929971,-0.1758732933634417,0.7983193277310925,0.30327868852459017,0.13544161506484984,0.0642768599093782,-0.01081932773109251,-0.06643658326143229,-0.021344988969477133,-0.019509210419947895,LONG,54.1428,40.3781,13.7648,0.114097,0.083786,0.098941
38,MS,Stock,1M,12/26/9,6,3,68,50,18,0.7352941176470589,0.26172048750970744,-0.09855150645806643,0.16635437145941434,0.38370196804238055,-0.050993225123551866,0.7144340602284528,-0.2251426242868785,0.19596060188198056,0.3594908828889334,0.03243032087502776,50,30,20,0.4,0.1018945217393026,-0.07454686988319051,0.03131796509030536,0.1492976763701911,-0.08666174618958039,0.42058823529411754,-0.22651813018785505,-0.03822038643947682,0.08352785621708483,-0.15996862909603846,0.6890756302521008,0.32786885245901637,0.12041660051826175,0.05909098309444325,0.04621848739495804,0.07213114754098365,0.04593777094115259,0.027773018004137895,LONG,22.8168,19.0212,3.7956,0.166354,0.031318,0.098836
