rank,symbol,timeframe,macd_params,long_hold_bars,short_hold_bars,long_total_events,long_rise_n,long_fall_n,long_win_rate,long_post_mean_rise,long_post_mean_fall,long_post_mean_total,long_plus1sd,long_minus1sd,long_post_max,long_post_min,long_pre_mean,long_pre_plus1sd,long_pre_minus1sd,short_total_events,short_rise_n,short_fall_n,short_win_rate,short_post_mean_rise,short_post_mean_fall,short_post_mean_total,short_plus1sd,short_minus1sd,short_post_max,short_post_min,short_pre_mean,short_pre_plus1sd,short_pre_minus1sd,base_long_rise_rate,base_short_fall_rate,base_long_mean,base_short_mean,long_edge,short_edge,long_mag_edge,short_mag_edge,active_signal,current_macd,current_signal,current_diff,long_expectancy,short_expectancy,combined_expectancy
38,IGV,1W,12/26/9,12,3,296,215,81,0.7263513513513513,0.07414859276587539,-0.08015461943126215,0.031923727265983026,0.11787072736288089,-0.054023272830914834,0.2259549795361528,-0.23339146979546535,0.05262846510507478,0.10354441777884882,0.0017125124313007375,241,150,91,0.3775933609958506,0.05491217964163899,-0.0531591859183182,0.014105149492443547,0.07875196150023142,-0.05054166251534433,0.1735286688557716,-0.16122469738582046,-0.02891906510250431,0.0399560064539698,-0.09779413665897843,0.7107750472589792,0.3847583643122677,0.040394343570670524,0.010281698901866126,0.015576304092372095,-0.007165003316417062,-0.008470616304687498,0.003823450590577421,LONG,-4.0334,-5.5487,1.5153,0.031924,0.014105,0.023014
39,SPGI,1W,12/26/9,12,3,287,191,96,0.6655052264808362,0.08452198801638285,-0.07410489597385642,0.0314621243820171,0.12436598032741092,-0.06144173156337671,0.22341466825141587,-0.23964491626246912,0.05474700984724557,0.10640197762822326,0.0030920420662678763,250,160,90,0.36,0.04747151167067951,-0.050925659125933644,0.012048530183898775,0.07570388062832185,-0.05160682026052431,0.3580631256286222,-0.21480952201872824,-0.02491152325253133,0.04921042154787912,-0.09903346805294179,0.6710775047258979,0.36988847583643125,0.041883994903292004,0.01053583156098196,-0.005572278245061679,-0.009888475836431265,-0.010421870521274905,0.0015126986229168152,SHORT,-22.2117,-20.6585,-1.5532,0.031462,0.012049,0.021755
40,CIBR,1W,12/26/9,12,3,296,205,91,0.6925675675675675,0.06497846110299929,-0.07251732681173434,0.02270779657515888,0.10453534267703544,-0.05911974952671768,0.2476323119777159,-0.25873196659073655,0.04506652842258499,0.0954579846629233,-0.005324927817753317,241,156,85,0.35269709543568467,0.05199692285253674,-0.04057431426361744,0.019347316400781116,0.07684516272104198,-0.03815052991947976,0.19037102473498227,-0.2042179261862917,-0.02165175380180458,0.04361664384621343,-0.08692015144982258,0.6994328922495274,0.40892193308550184,0.03738506250959983,0.009937722763505774,-0.0068653246819598834,-0.05622483764981717,-0.01467726593444095,0.009409593637275343,LONG,0.1115,-1.4309,1.5424,0.022708,0.019347,0.021028
41,V,1W,12/26/9,12,3,305,209,96,0.6852459016393443,0.06642300801743374,-0.060779836318005986,0.02638539143972157,0.0997111553128172,-0.04694037243337405,0.17494161843842018,-0.22472147420666339,0.0415060684128938,0.08203809696456366,0.0009740398612239493,232,149,83,0.3577586206896552,0.04287511429336058,-0.036090666543203545,0.01462442545958979,0.06480263351830212,-0.035553782599122535,0.1829326431928079,-0.19217649647887314,-0.019697705475974197,0.03779459671653358,-0.07719000766848198,0.6956521739130435,0.37174721189591076,0.03648466774129908,0.009454622503312474,-0.010406272273699169,-0.013988591206255563,-0.010099276301577514,0.005169802956277315,LONG,-4.9579,-7.0315,2.0735,0.026385,0.014624,0.020505
42,GLD,1W,12/26/9,12,3,296,195,101,0.6587837837837838,0.06764533317459046,-0.03367472559596718,0.03307328609409613,0.09858212495770773,-0.03243555276951547,0.2518114066866784,-0.11812649424038242,0.036221506505283656,0.0785209221561197,-0.006077909145552389,238,135,103,0.4327731092436975,0.031910598977222523,-0.023912832717536775,0.0077517188740283734,0.043152881745325375,-0.027649443997268625,0.13261009207051588,-0.09470214647479702,-0.013611853902501,0.018350285401879766,-0.04557399320688176,0.6635160680529301,0.42193308550185876,0.033627550233756104,0.008470426486603629,-0.004732284269146292,0.010840023741838734,-0.0005542641396599768,-0.0007187076125752551,SHORT,11.8202,18.9183,-7.0981,0.033073,0.007752,0.020413
43,ICLN,1W,12/26/9,12,3,310,173,137,0.5580645161290323,0.12949445440704133,-0.10008790362691813,0.028033863921065688,0.1894952232944196,-0.13342749545228821,0.6820040899795501,-0.2759878419452887,0.04904304833706086,0.12597267085372715,-0.02788657417960544,225,128,97,0.4311111111111111,0.04933623403549331,-0.04094511613720011,0.010414940849932146,0.06872152027481927,-0.04789163857495499,0.20943613348676643,-0.13556920170051964,-0.0419434121959794,0.034140534537185505,-0.1180273589291443,0.5765595463137996,0.44981412639405205,0.02776850407020917,0.007332981304511767,-0.01849503018476728,-0.018703015282940938,0.0002653598508565169,0.0030819595454203794,LONG,1.2187,0.9682,0.2506,0.028034,0.010415,0.019224
44,MRK,1W,12/26/9,12,3,270,172,98,0.6370370370370371,0.08199124516419479,-0.0612738094397009,0.029991336456114126,0.1220128820203055,-0.062030209108077244,0.3122040464916057,-0.22017191977077358,0.045660115655981943,0.09506749593756694,-0.0037472646256030487,263,147,116,0.44106463878326996,0.04204371450269031,-0.03489315731952257,0.008109580923311243,0.05750469853354523,-0.04128553668692274,0.16362041234098548,-0.13150549991791166,-0.02603355028074164,0.0256977173199264,-0.07776481788140968,0.6086956521739131,0.4516728624535316,0.024177496516170186,0.005931753417083981,0.028341384863123986,-0.010608223670261652,0.00581383993994394,0.0021778275062272626,SHORT,3.9654,5.8294,-1.8639,0.029991,0.00811,0.01905
45,ARKG,1W,12/26/9,12,3,307,152,155,0.495114006514658,0.15970785727976874,-0.10774005216998134,0.02467715381165387,0.19921910620905856,-0.14986479858575083,0.6814724672954063,-0.36310002681684095,0.06211632210162108,0.1641113906074105,-0.03987874640416834,230,121,109,0.47391304347826085,0.08559888464726985,-0.06967517536616438,0.012012482293077102,0.11040804894401238,-0.08638308435785819,0.34474655924806996,-0.24941255454850622,-0.05807077190674307,0.04132342814577438,-0.1574649719592605,0.5482041587901701,0.4851301115241636,0.02671395179202304,0.007139980037870479,-0.05309015227551217,-0.011217068045902723,-0.002036797980369171,0.004872502255206623,LONG,0.2101,0.1654,0.0448,0.024677,0.012012,0.018345
46,SPY,1W,12/26/9,12,3,292,227,65,0.7773972602739726,0.0504804641648211,-0.06559001017004357,0.024642858576580672,0.08673210793497829,-0.03744639078181694,0.1401299756295694,-0.29133370501146005,0.032226261811573904,0.06308136982175674,0.001371153801391068,244,169,75,0.3073770491803279,0.033930802884255123,-0.037326309925001244,0.012028001815836159,0.05835307235311471,-0.03429706872144239,0.2159090909090908,-0.227705393910754,-0.010286914309525259,0.04525611934766328,-0.06582994796671379,0.7731568998109641,0.3252788104089219,0.031286643956132204,0.008326089579549516,0.0042403604630084635,-0.01790176122859405,-0.006643785379551532,0.003701912236286643,LONG,15.8327,9.885,5.9477,0.024643,0.012028,0.018335
47,VTI,1W,12/26/9,12,3,286,218,68,0.7622377622377622,0.052488330352846675,-0.06688175794414096,0.024106631037478992,0.09017459510765188,-0.04196133303269389,0.15878054623861998,-0.2979644076060459,0.03307114958048649,0.06515434928777251,0.0009879498732004721,250,166,84,0.336,0.035053850546348464,-0.035632705826116814,0.01130316760520013,0.05838373609637989,-0.03577740088597963,0.2098272419480859,-0.2343126827971284,-0.010639762732729912,0.04637760213426284,-0.06765712759972267,0.7637051039697542,0.3345724907063197,0.030817045751870904,0.0081838255772444,-0.0014673417319920334,0.0014275092936802958,-0.0067104147143919116,0.0031193420279557304,LONG,7.6627,4.911,2.7518,0.024107,0.011303,0.017705
48,XLF,1W,12/26/9,12,3,293,202,91,0.689419795221843,0.06945646745411356,-0.06896779609531911,0.026464631334665194,0.11698899971626903,-0.06405973704693863,0.27158424140821463,-0.3854403639909002,0.03927800166413977,0.08550840658363684,-0.006952403255357308,244,143,101,0.4139344262295082,0.04424025214804342,-0.04159662803439071,0.008709412400396502,0.06924021052710799,-0.05182138572631499,0.24655581947743457,-0.28883038736367056,-0.02118378130776651,0.04308329679282319,-0.0854508594083562,0.6975425330812854,0.4033457249070632,0.028421379225036816,0.007324704614536095,-0.008122737859442397,0.010588701322444993,-0.001956747890371622,0.001384707785860407,LONG,-0.4593,-0.5005,0.0412,0.026465,0.008709,0.017587
49,USO,1W,12/26/9,12,3,279,146,133,0.5232974910394266,0.15201542490601935,-0.1109957447497259,0.02663734044647053,0.21876343683348753,-0.16548875594054646,0.8547863358877779,-0.6608497723823976,0.060956106982206416,0.1352344484199014,-0.013322234455488559,249,147,102,0.40963855421686746,0.06861128957613019,-0.07927539111041497,0.008031203511762302,0.11791286735076086,-0.10185046032723626,0.35577942735949103,-0.564406779661017,-0.05218802355862928,0.07171157751511732,-0.17608762463237587,0.5822306238185255,0.4479553903345725,0.0351608922304185,0.00872692170374453,-0.05893313277909895,-0.03831683611770503,-0.008523551783947973,-0.0006957181919822284,LONG,17.5019,13.6278,3.8741,0.026637,0.008031,0.017334
50,HACK,1W,12/26/9,12,3,292,187,105,0.6404109589041096,0.06767160538336567,-0.06628530082768531,0.01950216993076172,0.10104121779641984,-0.0620368779348964,0.23081150393845015,-0.2597839135654262,0.04317055998892009,0.09291498895316959,-0.006573868975329411,244,153,91,0.3729508196721312,0.04858637863486044,-0.04151540171967653,0.01498284579771756,0.07147685525128558,-0.041511163655850454,0.20759000973078168,-0.2232300327538423,-0.022551062560853687,0.041815364153254465,-0.08691748927496185,0.665406427221172,0.41263940520446096,0.03295087122106268,0.008610686970768194,-0.024995468317062453,-0.03968858553232979,-0.01344870129030096,0.006372158826949366,LONG,0.4174,-1.0256,1.443,0.019502,0.014983,0.017243
51,DHR,1W,12/26/9,12,3,274,167,107,0.6094890510948905,0.0899795262956695,-0.07070439323480297,0.02723069640603244,0.12857340255469926,-0.07411200974263438,0.3171129220023284,-0.21215277777777775,0.05248820355167997,0.11129591481413645,-0.006319507710776509,263,145,118,0.44866920152091255,0.047078911559387975,-0.04195125771336513,0.0071338166005101575,0.06564300487573207,-0.051375371674711755,0.22136894824707842,-0.16069975589910496,-0.027589911895977325,0.03203018160140911,-0.08721000539336375,0.610586011342155,0.4479553903345725,0.03138932478622193,0.007528429151308999,-0.0010969602472644668,0.0007138111863400631,-0.004158628380189492,-0.00039461255079884135,SHORT,-11.6924,-7.4809,-4.2115,0.027231,0.007134,0.017182
52,BLK,1W,12/26/9,12,3,274,156,118,0.5693430656934306,0.0881456051561429,-0.06509133387526043,0.022153054770356072,0.11597507339825534,-0.07166896385754319,0.266510812390415,-0.2948052722609888,0.05816619073709764,0.12397848959474427,-0.007646108120548986,263,150,113,0.4296577946768061,0.05852918068408013,-0.05090052974839027,0.011511852627543414,0.08342246011014087,-0.06039875485505405,0.32899188092016235,-0.2338826375240275,-0.03095342285140696,0.04532136957504627,-0.1072282152778602,0.6068052930056711,0.42193308550185876,0.03330077575598655,0.0092918563422908,-0.03746222731224047,0.007724709174947331,-0.011147720985630476,0.002219996285252615,LONG,-5.2059,-14.4495,9.2436,0.022153,0.011512,0.016832
53,TMO,1W,12/26/9,12,3,284,172,112,0.6056338028169014,0.09335523158827674,-0.08983588860694615,0.02111084615917477,0.13318473441412895,-0.0909630420957794,0.2752803557617942,-0.29027185278126305,0.054263586650918405,0.10973998334634648,-0.0012128100445096685,253,137,116,0.45849802371541504,0.05847977516133121,-0.04393110928462879,0.011524587035910822,0.07478631877143657,-0.051737144699614934,0.208646205438507,-0.16117230150368728,-0.029201944587487184,0.03608136444007628,-0.09448525361505064,0.6559546313799622,0.45539033457249073,0.035282041612585746,0.00851326038172444,-0.05032082856306086,0.003107689142924308,-0.014171195453410976,0.003011326654186382,SHORT,-20.4598,-11.8271,-8.6326,0.021111,0.011525,0.016318
54,EEM,1W,12/26/9,12,3,281,191,90,0.6797153024911032,0.0672485202374637,-0.05980008866655229,0.0265567949657148,0.10291088231686882,-0.04979729238543922,0.24871393424289862,-0.3041934768138451,0.035850232649526595,0.07738483495460499,-0.005684369655551795,253,137,116,0.45849802371541504,0.03957675396046673,-0.03388832145324456,0.005893162071176177,0.054782634526111006,-0.04299631038375865,0.15289855072463762,-0.22606120434353413,-0.023227443207894785,0.026911992810903,-0.07336687922669258,0.5860113421550095,0.44981412639405205,0.018823147967644064,0.005547177704447893,0.09370396033609374,0.008683897321362988,0.0077336469980707374,0.0003459843667282846,LONG,2.8137,2.2599,0.5538,0.026557,0.005893,0.016225
55,UNH,1W,12/26/9,12,3,291,186,105,0.6391752577319587,0.07054816537898416,-0.07800799136508371,0.016945428409475143,0.11137687777031818,-0.07748602095136789,0.23695674903286518,-0.48529534422072834,0.048431745767363615,0.11279607580321656,-0.015932584268489328,244,150,94,0.38524590163934425,0.06004690807875575,-0.059126746090467815,0.014135746226677825,0.09648119164931546,-0.06820969919595982,0.29293014257475714,-0.3027183260080259,-0.030389347380035923,0.054962080908912116,-0.11574077566898397,0.667296786389414,0.4163568773234201,0.03017021609927166,0.00936672230160302,-0.02812152865745532,-0.031110975684075837,-0.013224787689796517,0.004769023925074806,LONG,9.0426,-4.5514,13.5939,0.016945,0.014136,0.015541
56,EWJ,1W,12/26/9,12,3,284,201,83,0.7077464788732394,0.053931223352018595,-0.0449836376027333,0.025023006946228422,0.08595178334514456,-0.03590576945268772,0.18887362637362626,-0.24286673380328969,0.030137824628904294,0.06624208660306818,-0.005966437345259593,251,148,103,0.4103585657370518,0.03281863870714025,-0.03334973967629564,0.005665877856566956,0.050109163677466664,-0.03877740796433275,0.15054462688993656,-0.1829419035846724,-0.0193264348811953,0.02541671172497046,-0.06406958148736105,0.6521739130434783,0.395910780669145,0.017394991711880414,0.004665954326174435,0.05557256582976111,0.014447785067906838,0.007628015234348008,0.0009999235303925214,LONG,2.1351,1.9229,0.2123,0.025023,0.005666,0.015344
57,IWM,1W,12/26/9,12,3,292,188,104,0.6438356164383562,0.07193884682265242,-0.07608911365739865,0.019216559528387665,0.12215798161326187,-0.08372486255648655,0.4044026389705402,-0.38864102254913785,0.04039283340960895,0.09002462607626253,-0.00923895925704464,244,156,88,0.36065573770491804,0.04385521317975467,-0.048927087798541775,0.010392743974467425,0.07118963636083143,-0.05040414841189658,0.2201183431952662,-0.3070457185812889,-0.024638605287163506,0.04415993095431674,-0.09343714152864376,0.6559546313799622,0.39219330855018586,0.026243491905574897,0.007147210782846749,-0.012119014941606054,-0.031537570845267815,-0.0070269323771872325,0.003245533191620675,LONG,8.7862,6.8625,1.9237,0.019217,0.010393,0.014805
58,ABBV,1W,12/26/9,12,3,270,143,127,0.5296296296296297,0.10417412554508103,-0.0833788361154213,0.01595476950477067,0.13314178683873398,-0.10123224782919266,0.36428165814877905,-0.2484376268160052,0.059009484882088424,0.12201836954672962,-0.00399939978255278,267,155,112,0.41947565543071164,0.054443171440679734,-0.043181796359659394,0.01349187408623037,0.07704355589378166,-0.05005980772132092,0.21983990851915397,-0.18182841702319288,-0.02828298463027715,0.04062878453867545,-0.09719475379922975,0.5897920604914934,0.42936802973977695,0.037257345439768906,0.009077946860520441,-0.06016243086186368,-0.00989237430906531,-0.021302575934998236,0.004413927225709928,SHORT,-3.5944,-1.6268,-1.9676,0.015955,0.013492,0.014723
59,IHI,1W,12/26/9,12,3,297,195,102,0.6565656565656566,0.057836618095925094,-0.058830582196224626,0.01776909476326761,0.08932321858841882,-0.053785029061883594,0.1556858147713951,-0.25837862318840576,0.038204536594193574,0.07624605936874285,0.0001630138196443004,240,146,94,0.39166666666666666,0.04107583906205883,-0.034090005046314195,0.011635883452946064,0.06185890938925818,-0.03858714248336605,0.251297709923664,-0.18633540372670807,-0.022379150901766086,0.03488495352192984,-0.07964325532546201,0.6767485822306238,0.4144981412639405,0.026354986834495206,0.006237195539942961,-0.020182925664967266,-0.02283147459727386,-0.008585892071227594,0.005398687913003103,SHORT,-2.9329,-2.1295,-0.8034,0.017769,0.011636,0.014702
60,LIN,1W,12/26/9,12,3,207,118,89,0.5700483091787439,0.07185833544261705,-0.07330225574237965,0.009446293822014595,0.10074012578413226,-0.08184753814010308,0.30193325299942364,-0.28719494959012526,0.04771449647545565,0.10170573971738375,-0.006276746766472455,174,117,57,0.3275862068965517,0.050001771751823125,-0.04262824092462502,0.019657457254365972,0.0796038417728889,-0.04028892726415695,0.25234633179114324,-0.20789487461389447,-0.020653799003870037,0.043940100987226595,-0.08524769899496668,0.6858638743455497,0.391304347826087,0.04129694558054351,0.010237366557267877,-0.1158155651668058,-0.06371814092953526,-0.031850651758528914,0.009420090697098095,LONG,14.709,13.0887,1.6203,0.009446,0.019657,0.014552
61,DIA,1W,12/26/9,12,3,292,208,84,0.7123287671232876,0.04692185654153159,-0.05507130817630727,0.017581357102153288,0.08138405905395892,-0.04622134484965233,0.14260045736687363,-0.32979429329794285,0.03062718766913927,0.06220627918465663,-0.0009519038463780931,245,163,82,0.3346938775510204,0.03310083353756124,-0.03238826546077695,0.011182033056484783,0.05642453402452899,-0.03406046791155942,0.23574778530484616,-0.24615021998742928,-0.011965296856621267,0.04205803499153576,-0.06598862870477828,0.725897920604915,0.3513011152416357,0.02650249346395858,0.007041632012403386,-0.01356915348162735,-0.016607237690615284,-0.00892113636180529,0.004140401044081397,LONG,5.8455,4.9424,0.903,0.017581,0.011182,0.014382
62,XBI,1W,12/26/9,12,3,277,144,133,0.51985559566787,0.09970712390917086,-0.07728949618017592,0.014723187187571145,0.13124210130569344,-0.10179572693055114,0.33381317978246955,-0.3254645141638745,0.057420857168902405,0.13465250053181577,-0.01981078619401095,259,153,106,0.4092664092664093,0.0611446207612151,-0.055484986337793474,0.013412040249651742,0.09026403607504417,-0.06343995557574068,0.29588565321934285,-0.22493832697914332,-0.03705662275956094,0.038886262865481566,-0.11299950838460344,0.5708884688090737,0.46096654275092935,0.02989958764189204,0.00729948579659007,-0.05103287314120375,-0.05170013348452007,-0.015176400454320896,0.0061125544530616725,SHORT,5.6587,5.9378,-0.2791,0.014723,0.013412,0.014068
63,QCOM,1W,12/26/9,12,3,292,152,140,0.5205479452054794,0.15082297381183232,-0.13137151552999335,0.015524246045203582,0.1836124612506766,-0.15256396916026943,0.4515693553830577,-0.3140765765765766,0.06990909946417233,0.18033760192005296,-0.04051940299170831,245,132,113,0.46122448979591835,0.07712225740692524,-0.06297336873953173,0.012506723714885901,0.11372967229096285,-0.08871622486119106,0.6085903083700442,-0.22209450830140487,-0.047713474864116354,0.03500837233721185,-0.13043532206544456,0.5595463137996219,0.47026022304832715,0.03950489523487594,0.012305490714751977,-0.03899836859414252,-0.009035733252408806,-0.02398064918967236,0.00020123300013392444,LONG,5.5356,-2.8286,8.3642,0.015524,0.012507,0.014015
64,XLY,1W,12/26/9,12,3,289,187,102,0.6470588235294118,0.06579037002372545,-0.07879960616794225,0.014758613720783905,0.10437144009353255,-0.07485421265196474,0.21562175268444744,-0.3032370675975882,0.040571979221210155,0.08915934142499071,-0.008015382982570401,248,163,85,0.34274193548387094,0.0431985282298026,-0.045606298898224915,0.012761389899631884,0.07067858628069777,-0.045155806481434,0.21475745843771368,-0.24188535911602219,-0.020045073521284183,0.04518672759799605,-0.08527687464056441,0.7088846880907372,0.38661710037174724,0.030009240881911804,0.00789203218935157,-0.06182586456132544,-0.043875164887876295,-0.015250627161127898,0.004869357710280315,LONG,0.1998,-0.173,0.3728,0.014759,0.012761,0.01376
65,EFA,1W,12/26/9,12,3,257,184,73,0.7159533073929961,0.048565134801920394,-0.051127911069652865,0.02024765484618169,0.0836499890376628,-0.04315467934529941,0.1786008230452674,-0.3243825387708214,0.032092660584792744,0.06910285978909719,-0.004917538619511705,278,159,119,0.42805755395683454,0.03560494525249588,-0.03189469334004401,0.006711215063602902,0.05438188622113289,-0.04095945609392709,0.1810839532412328,-0.24405526992287924,-0.01656283681765999,0.032851895939393375,-0.06597756957471335,0.6540642722117203,0.42936802973977695,0.01628961309659268,0.00440847864013637,0.061889035181275864,-0.0013104757829424107,0.003958041749589011,0.0023027364234665323,LONG,1.9188,1.912,0.0068,0.020248,0.006711,0.013479
66,CRM,1W,12/26/9,12,3,285,163,122,0.5719298245614035,0.12783199754152824,-0.12176329475738147,0.020987696978486178,0.17228134145748553,-0.13030594750051316,0.5591212330342766,-0.30969220041836837,0.0646717236083888,0.14020728705662608,-0.010863839839848483,252,130,122,0.48412698412698413,0.0678165833839817,-0.06110447246096041,0.00540242142730339,0.08567307911549736,-0.07486823626089058,0.2170575293732154,-0.19232037691401646,-0.04484841160855081,0.03998086087997188,-0.1296776840970735,0.5765595463137996,0.4312267657992565,0.03383961201002737,0.008039159957050691,-0.004629721752396065,0.05290021832772762,-0.012851915031541195,-0.002636738529747301,SHORT,-17.3963,-17.3262,-0.0701,0.020988,0.005402,0.013195
67,XLI,1W,12/26/9,12,3,277,180,97,0.6498194945848376,0.05552024706214335,-0.06765026059283963,0.012388336439279274,0.09553838467063781,-0.07076171179207925,0.1911097671605685,-0.37240537240537247,0.04140752836038528,0.08528176230222606,-0.0024667055814555014,257,160,97,0.377431906614786,0.041645491396079155,-0.031701150237291226,0.013962128600604732,0.06622322127795018,-0.03829896407674071,0.2578203834510596,-0.29666119321291734,-0.017095310112879247,0.04264654931837762,-0.07683716954413611,0.6956521739130435,0.40148698884758366,0.030862552974639745,0.008180738484556901,-0.045832679328205894,-0.024055082232797675,-0.018474216535360473,0.00578139011604783,SHORT,4.18,4.3721,-0.1921,0.012388,0.013962,0.013175
68,XLU,1W,12/26/9,12,3,304,202,102,0.6644736842105263,0.048608348195229543,-0.05322257843786041,0.014441392548600674,0.0757293615175737,-0.046846576420372356,0.17522747285001464,-0.22064259311913567,0.029215111967321575,0.06513073368478266,-0.006700509750139503,224,148,76,0.3392857142857143,0.03573136500356694,-0.0354019296014936,0.011596854333992834,0.059751656602262365,-0.036557947934276705,0.27227101631116696,-0.2309424252171116,-0.02054486664936695,0.03312818734586959,-0.0742179206446035,0.667296786389414,0.41821561338289964,0.017842623553908015,0.004973155566362022,-0.002823102178887704,-0.07892989909718534,-0.0034012310053073407,0.006623698767630811,SHORT,0.5087,0.7595,-0.2508,0.014441,0.011597,0.013019
69,URA,1W,12/26/9,12,3,279,119,160,0.4265232974910394,0.14320669375898012,-0.1040982391027867,0.0013830763472141823,0.1521070235530324,-0.14934087085860404,0.441717791411043,-0.3369175627240143,0.08006806312961781,0.1852259695293961,-0.025089843270160478,257,149,108,0.42023346303501946,0.0840219517913244,-0.05972873332165021,0.023613103572642465,0.12068038777019141,-0.07345418062490647,0.4789444132509827,-0.23711340206185558,-0.04666231707096731,0.04012274218066485,-0.13344737632259945,0.5349716446124764,0.4628252788104089,0.04572915281159379,0.012171269552486062,-0.10844834712143697,-0.04259181577538945,-0.0443460764643796,0.011441834020156402,SHORT,1.8518,2.0295,-0.1778,0.001383,0.023613,0.012498
70,ROBT,1W,12/26/9,12,3,222,121,101,0.545045045045045,0.09944292607479473,-0.08377887075332549,0.016085261752091386,0.133889541963968,-0.1017190184597852,0.43509677419354836,-0.3182477516681172,0.04920382505613781,0.10812941244020838,-0.009721762327932752,204,115,89,0.4362745098039216,0.05060107903263443,-0.04809875930785261,0.007540855442912143,0.07109869823101891,-0.056016987345194634,0.2119148936170213,-0.26332288401253917,-0.035721813919745035,0.035249853120860486,-0.10669348096035056,0.5885167464114832,0.4215456674473068,0.021495322702607962,0.005841304248325465,-0.04347170136643819,0.014728842356614757,-0.005410060950516576,0.001699551194586678,LONG,0.258,-0.2767,0.5348,0.016085,0.007541,0.011813
71,PM,1W,12/26/9,12,3,280,154,126,0.55,0.08306313594248706,-0.07857458062158397,0.010326163488655098,0.11161198302300597,-0.09095965604569577,0.25720576461168937,-0.2922025257791681,0.047303864049763694,0.10876428370050051,-0.014156555600973127,254,144,110,0.4330708661417323,0.05307904179170432,-0.04125986048416764,0.01222361167223221,0.07552502546131214,-0.05107780211684772,0.23326239973809132,-0.2538170269940149,-0.03391377760557378,0.034100683478281754,-0.10192823868942931,0.5349716446124764,0.4516728624535316,0.019674733863923915,0.005767864188749401,0.015028355387523673,-0.018601996311799318,-0.009348570375268817,0.006455747483482809,LONG,2.0649,1.3408,0.7241,0.010326,0.012224,0.011275
72,PG,1W,12/26/9,12,3,262,155,107,0.5916030534351145,0.05763129460925839,-0.04118206949427836,0.017276218429569716,0.07914316044004205,-0.044590723580902616,0.19213746420203073,-0.1738136700043535,0.03504442822959112,0.07323306613599895,-0.003144209676816702,271,157,114,0.42066420664206644,0.0331065485293942,-0.03317491024518528,0.005224311258906899,0.04773554094665942,-0.03728691842884562,0.1317963147862394,-0.11684833385238255,-0.019518678966091014,0.0259167891174242,-0.06495414704960623,0.5860113421550095,0.43308550185873607,0.016300821533770698,0.004375800785147687,0.0055917112801050495,-0.012421295216669626,0.0009753968957990182,0.0008485104737592118,SHORT,-2.0172,-1.4499,-0.5673,0.017276,0.005224,0.01125
73,XLE,1W,12/26/9,12,3,273,127,146,0.4652014652014652,0.11710464051176313,-0.08149963910817097,0.010891362766303859,0.14685780173920718,-0.12507507620659944,0.37042716319824764,-0.580739299610895,0.050430366960799666,0.12894363987497676,-0.02808290595337741,255,144,111,0.43529411764705883,0.05654504758635164,-0.04908748820979934,0.010563826122144742,0.09183620746256861,-0.07070855521827914,0.34485141672425706,-0.42888692579505305,-0.032135159390831024,0.057031251710798585,-0.12130157049246063,0.5349716446124764,0.45353159851301117,0.025168435233010267,0.006850137366756529,-0.06977017941101116,-0.018237480865952338,-0.014277072466706408,0.0037136887553882135,SHORT,3.0647,3.2023,-0.1376,0.010891,0.010564,0.010728
74,MCD,1W,12/26/9,12,3,265,147,118,0.5547169811320755,0.0667483248950043,-0.055170790505193704,0.012459813131897266,0.09048419349860809,-0.06556456723481355,0.22549237787915877,-0.1948394867281234,0.037983357964950844,0.08084755729461307,-0.004880841364711376,268,158,110,0.41044776119402987,0.036147772348463114,-0.03287365543373143,0.007818081840845955,0.05537175467481114,-0.039735590993119234,0.23712034480436378,-0.17524891883737312,-0.016522385263778357,0.036132313099806315,-0.06917708362736304,0.6219281663516069,0.3996282527881041,0.024726806263847843,0.005874884984579392,-0.0672111852195314,0.01081950840592577,-0.012266993131950578,0.0019431968562665623,SHORT,-6.5232,-1.1892,-5.334,0.01246,0.007818,0.010139
75,KO,1W,12/26/9,12,3,280,183,97,0.6535714285714286,0.04902547243850052,-0.05521610382183761,0.0129132120911691,0.07801424521141986,-0.05218782102908167,0.16514285714285717,-0.280558789289872,0.030759445545575637,0.06942832155845,-0.007909430467298716,250,143,107,0.428,0.03502358106680833,-0.03249815431771554,0.006124278322232117,0.05353212490029741,-0.041283568255833174,0.2793733681462142,-0.22529858849077083,-0.019046461870060465,0.033586012734615506,-0.07167893647473644,0.6200378071833649,0.4144981412639405,0.015847251084036597,0.0045381690635214345,0.033533621388063706,0.013501858736059469,-0.0029340389928674965,0.0015861092587106827,LONG,1.9446,1.8378,0.1068,0.012913,0.006124,0.009519
76,XLB,1W,12/26/9,12,3,273,159,114,0.5824175824175825,0.05777882910510487,-0.05844942385209793,0.00924395424385535,0.08553548573939675,-0.06704757725168604,0.2135273299252851,-0.3348593852190974,0.038206317013876744,0.07980844964919634,-0.003395815621442845,259,163,96,0.37065637065637064,0.03867188274502051,-0.03979855095133322,0.00958631658729866,0.06362607371584578,-0.04445344054124845,0.26401179941002956,-0.22936692078223406,-0.019082211078382278,0.042177150363528954,-0.08034157252029352,0.6502835538752363,0.4107806691449814,0.023791188250849374,0.00654815811599814,-0.06786597145765383,-0.040124298488610766,-0.014547234006994024,0.0030381584713005203,SHORT,1.3183,1.45,-0.1317,0.009244,0.009586,0.009415
