rank,symbol,timeframe,macd_params,long_hold_bars,short_hold_bars,long_total_events,long_rise_n,long_fall_n,long_win_rate,long_post_mean_rise,long_post_mean_fall,long_post_mean_total,long_plus1sd,long_minus1sd,long_post_max,long_post_min,long_pre_mean,long_pre_plus1sd,long_pre_minus1sd,short_total_events,short_rise_n,short_fall_n,short_win_rate,short_post_mean_rise,short_post_mean_fall,short_post_mean_total,short_plus1sd,short_minus1sd,short_post_max,short_post_min,short_pre_mean,short_pre_plus1sd,short_pre_minus1sd,base_long_rise_rate,base_short_fall_rate,base_long_mean,base_short_mean,long_edge,short_edge,long_mag_edge,short_mag_edge,active_signal,current_macd,current_signal,current_diff,long_expectancy,short_expectancy,combined_expectancy
12,NOW,1W,12/26/9,12,3,294,211,83,0.717687074829932,0.12829596446353997,-0.09986232024525521,0.0638839317056148,0.18892635339925107,-0.06115848998802148,0.3206456275596243,-0.2857847976307996,0.07577396801132885,0.16262983530797054,-0.011081899285312835,243,133,110,0.45267489711934156,0.0829317252620594,-0.07964314306183741,0.009338163469348909,0.11147766880023455,-0.09280134186153674,0.30984549296750497,-0.3463796477495108,-0.03881809095431388,0.0650027523194166,-0.14263893422804436,0.6616257088846881,0.41821561338289964,0.061333673502453355,0.013650349261107565,0.05606136594524391,0.034459283736441915,0.0025502582031614388,-0.0043121857917586565,LONG,-18.6829,-18.7216,0.0387,0.063884,0.009338,0.036611
13,AMZN,1W,12/26/9,12,3,287,186,101,0.6480836236933798,0.1341172750748678,-0.10273640878303927,0.050764584936719315,0.19728479601627777,-0.09575562614283914,0.41492069708243595,-0.36621386276558693,0.069550424856227,0.13936661361161246,-0.0002657638991584582,248,153,95,0.38306451612903225,0.06369838144132633,-0.05305858832667764,0.018972929312453857,0.09636270130718887,-0.05841684268228116,0.26413510961921755,-0.2168340838240388,-0.031536851598508595,0.04853753753274026,-0.11161124072975745,0.667296786389414,0.379182156133829,0.058923072175545536,0.014962067965328266,-0.019213162696034236,0.003882359995203255,-0.008158487238826222,0.004010861347125591,LONG,10.6263,3.9026,6.7238,0.050765,0.018973,0.034869
14,GE,1W,12/26/9,12,3,271,172,99,0.6346863468634686,0.1884467502074237,-0.14600875151531104,0.06626558906148,0.2895838209973698,-0.15705264287440981,0.8285709462881065,-0.5518371121747728,0.07218782731852767,0.18339694993103678,-0.03902129529398142,264,123,141,0.5340909090909091,0.07116141653568345,-0.05653154841149126,0.002961764802533318,0.09212432807841936,-0.08620079847335271,0.4353387557672818,-0.4007359117939743,-0.04511342116336402,0.052710173892220186,-0.14293701621894822,0.5444234404536862,0.4721189591078067,0.03677111274450878,0.008293832577339746,0.0902629064097824,0.06197194998310235,0.02949447631697122,-0.0053320677748064284,SHORT,-0.1668,3.4259,-3.5927,0.066266,0.002962,0.034614
15,AAPL,1W,12/26/9,12,3,284,183,101,0.6443661971830986,0.12431594740462402,-0.0832206435253811,0.050508920348530655,0.18651379099590223,-0.08549595029884091,0.5645993206692668,-0.3324329191428057,0.07095143437357221,0.13522227836653583,0.0066805903806086,253,163,90,0.3557312252964427,0.05935196364448044,-0.05531946399238672,0.018559756184725315,0.08653734487227759,-0.049417832502826955,0.17216238608119294,-0.1696549064970117,-0.023641999335508642,0.056972919057020774,-0.10425691772803806,0.6880907372400756,0.3680297397769517,0.06388894785198752,0.015969719244893654,-0.04372454005697701,-0.012298514480509004,-0.01338002750345687,0.002590036939831661,LONG,8.2881,4.9502,3.3378,0.050509,0.01856,0.034534
16,SLV,1W,12/26/9,12,3,275,147,128,0.5345454545454545,0.18001383648319755,-0.07954288706138524,0.059201979706082646,0.25259671728036237,-0.1341927578681971,1.1111111111111112,-0.2474619289340102,0.06544620302789289,0.16539963723393275,-0.034507231178146955,260,149,111,0.4269230769230769,0.049153601795783944,-0.043255287812306496,0.00970211430925302,0.06995599625452117,-0.05055176763601514,0.23407917383821006,-0.25177076625885386,-0.028410534836214592,0.03471119633807842,-0.0915322660105076,0.5822306238185255,0.4479553903345725,0.04797304636737985,0.01227310560926376,-0.04768516927307098,-0.021032313411495585,0.011228933338702798,-0.00257099130001074,SHORT,4.8195,5.6765,-0.857,0.059202,0.009702,0.034452
17,MSFT,1W,12/26/9,12,3,284,215,69,0.7570422535211268,0.0872669346668043,-0.0673477461432013,0.04970210024465506,0.13845946593811398,-0.039055265448803875,0.34920954181584124,-0.24158130930766344,0.05627588304775304,0.1066619383848332,0.005889827710672882,252,161,91,0.3611111111111111,0.04967429066542848,-0.03914387767099712,0.017601063210608118,0.07516753745952084,-0.039965411038304616,0.2023298143429195,-0.13870586972851165,-0.019045916180537692,0.039667223735693556,-0.07775905609676895,0.7277882797731569,0.3680297397769517,0.052010339946097855,0.012974276168491172,0.029253973747969897,-0.006918628665840587,-0.0023082397014427963,0.004626787042116946,LONG,-17.038,-21.0872,4.0493,0.049702,0.017601,0.033652
18,ISRG,1W,12/26/9,12,3,312,206,106,0.6602564102564102,0.11996910666778708,-0.09545729339058509,0.04677936818641705,0.17130733938283688,-0.07774860301000279,0.40130174989329936,-0.3406593406593406,0.06864637680956326,0.1431947613735028,-0.0059020077543762706,225,138,87,0.38666666666666666,0.07227321341990214,-0.06190655928528601,0.020390367973896067,0.10819246455183075,-0.06741172860403861,0.30847809461378783,-0.2617562784426091,-0.03794178734247974,0.047368549416498575,-0.12325212410145805,0.667296786389414,0.39219330855018586,0.056614967216598845,0.013827457174429266,-0.0070403761330037895,-0.005526641883519201,-0.009835599030181795,0.006562910799466802,SHORT,-19.0091,-13.9477,-5.0614,0.046779,0.02039,0.033585
19,LLY,1W,12/26/9,12,3,278,165,113,0.5935251798561151,0.1137568840003431,-0.06809168862365284,0.03984001814958215,0.1596391522278982,-0.07995911592873392,0.47878654042564955,-0.22475913233329345,0.07063879434258213,0.15042824174001035,-0.00915065305484608,259,170,89,0.3436293436293436,0.06228273917829628,-0.04084069382188518,0.026846501583639326,0.0933455037522198,-0.039652500584941144,0.22340242471646451,-0.1684089750127485,-0.020563615998507975,0.04903165852513959,-0.09015889052215555,0.6616257088846881,0.4144981412639405,0.0673069373211477,0.01626328331655821,-0.068100529028573,-0.07086879763459691,-0.027466919171565553,0.010583218267081116,SHORT,4.467,11.7497,-7.2827,0.03984,0.026847,0.033343
20,GS,1W,12/26/9,12,3,299,201,98,0.6722408026755853,0.12164008587716617,-0.10124882702663841,0.04858619469130379,0.19296060230346757,-0.09578821292085998,0.49420226948595514,-0.3999393046041793,0.06309585540368644,0.1396343431753904,-0.013442632368017515,238,141,97,0.40756302521008403,0.06943673138384086,-0.057286641464442706,0.01778897018096898,0.10197762235662994,-0.06639968199469198,0.3312621920381475,-0.31060417393036815,-0.033697047874541176,0.05150446715315266,-0.11889856290223502,0.6540642722117203,0.4312267657992565,0.04922308929100367,0.012614270367709894,0.018176530463865026,-0.023663740589172477,-0.000636894599699879,0.005174699813259086,LONG,31.1483,28.0323,3.1161,0.048586,0.017789,0.033188
21,COST,1W,12/26/9,12,3,287,196,91,0.6829268292682927,0.09438329585998152,-0.05917258930697068,0.04569484446558205,0.1362181111486822,-0.0448284222175181,0.2563903950426027,-0.19045396973535095,0.052898735675318914,0.10076303770888208,0.005034433641755751,241,162,79,0.3278008298755187,0.04623243773238013,-0.035327958167782905,0.01949687227133084,0.0703087837589258,-0.03131503921626411,0.15067290813341136,-0.21682464454976305,-0.01885798915578183,0.0448987629079216,-0.08261474121948525,0.6899810964083176,0.3736059479553903,0.047881051474480386,0.011934705357215351,-0.0070542671400248835,-0.04580511807987164,-0.002186207008898336,0.00756216691411549,LONG,20.4308,17.2339,3.1969,0.045695,0.019497,0.032596
22,JPM,1W,12/26/9,12,3,310,228,82,0.7354838709677419,0.1026364385998473,-0.0775001731632253,0.05498739935929262,0.16850766863324973,-0.05853286991466449,0.36464708282333724,-0.3998850079057064,0.050521542395745404,0.10930016433738238,-0.008257079545891562,227,140,87,0.3832599118942731,0.04851496389937144,-0.05484819037338709,0.008900010499679844,0.0777625252288989,-0.059962504229539214,0.29487776484284045,-0.2808543622427009,-0.026188151133536085,0.045713326273204326,-0.0980896285402765,0.7032136105860114,0.39219330855018586,0.04417592986527602,0.01124104083617113,0.03227026038173053,-0.008933396655912751,0.010811469494016603,-0.0023410303364912854,SHORT,0.4653,0.6165,-0.1512,0.054987,0.0089,0.031944
23,LIT,1W,12/26/9,12,3,284,152,132,0.5352112676056338,0.18028941937432974,-0.10137263665911667,0.04937606938695324,0.22679363127715657,-0.1280414925032501,0.6845733301640125,-0.32,0.06704570817843462,0.14493065380019238,-0.01083923744332313,250,141,109,0.436,0.05956286113218343,-0.04467328854598437,0.014115899872502271,0.08547725080980723,-0.05724545106480269,0.2737856282617423,-0.1510883482714469,-0.03948734042119068,0.04057629028608221,-0.11955097112846358,0.5179584120982986,0.43308550185873607,0.04510094291500318,0.011612522793382068,0.01725285550733513,0.0029144981412639326,0.0042751264719500595,0.002503377079120203,LONG,7.3287,6.1036,1.2251,0.049376,0.014116,0.031746
24,ARKK,1W,12/26/9,12,3,316,185,131,0.5854430379746836,0.16448313517267746,-0.10928798858751161,0.05098940981639655,0.22298682257911337,-0.12100800294632028,0.608987773983919,-0.4365033935726552,0.07082742253578117,0.16998603811139168,-0.02833119303982934,220,121,99,0.45,0.080524090773832,-0.07500341433279512,0.010536713475849786,0.10933564502677254,-0.08826221807507298,0.31990049751243776,-0.24389470345702513,-0.053287510719512154,0.05471135864242484,-0.16128638008144913,0.6049149338374291,0.40892193308550184,0.0507843214477017,0.012504189230926043,-0.01947189586274556,0.04107806691449817,0.0002050883686948446,-0.0019674757550762565,LONG,0.181,-0.5971,0.7781,0.050989,0.010537,0.030763
25,ORCL,1W,12/26/9,12,3,274,195,79,0.7116788321167883,0.1041042355577208,-0.08923268635066808,0.04836110843814883,0.17153255468334735,-0.07481033780704968,0.591844585497211,-0.3845331432644334,0.0685370059848142,0.15221924161675143,-0.015145229647123032,261,154,107,0.4099616858237548,0.06134956241109244,-0.056516922306772056,0.01302881963403688,0.09065452780419316,-0.0645968885361194,0.25347271946154953,-0.2526034852687216,-0.03502831710391662,0.04351997552626372,-0.11357660973409697,0.6370510396975425,0.4312267657992565,0.044271715079824116,0.012159951557789586,0.07462779241924578,-0.0212650799755017,0.004089393358324714,0.000868868076247295,LONG,-7.5029,-14.1661,6.6632,0.048361,0.013029,0.030695
26,META,1W,12/26/9,12,3,284,177,107,0.6232394366197183,0.1475567738470074,-0.11607137843515204,0.04823208267027834,0.22875804439392522,-0.13229387905336853,0.711899617749709,-0.4970083102493075,0.07442682687978078,0.1665164138862711,-0.017662760126709517,251,149,102,0.4063745019920319,0.06855443953662205,-0.06808920179667162,0.013025947839427014,0.10218103129012578,-0.07612913561127176,0.3097276116563949,-0.31669483941533255,-0.03564797353135461,0.06450129246344755,-0.13579723952615677,0.6521739130434783,0.395910780669145,0.057667496030650224,0.013859583214211437,-0.028934476423760014,0.01046372132288692,-0.009435413360371882,-0.0008336353747844232,LONG,-12.2537,-13.3477,1.094,0.048232,0.013026,0.030629
27,WMT,1W,12/26/9,12,3,319,225,94,0.7053291536050157,0.081399013609237,-0.06329874102795474,0.03876080377884194,0.12320709587576817,-0.0456854883180843,0.23960320488363224,-0.22088812654850384,0.04308094035274521,0.08850006153844742,-0.0023381808329569834,215,139,76,0.35348837209302325,0.044568638125668865,-0.031116244824554194,0.0178149120595435,0.06588802981117356,-0.030258205692086555,0.2055844511360525,-0.1280803163979312,-0.018013075175776747,0.041703416365035606,-0.07772956671658911,0.7107750472589792,0.39219330855018586,0.04397788555924259,0.011416117395592888,-0.005445893653963529,-0.03870493645716261,-0.005217081780400652,0.0063987946639506126,SHORT,5.5197,5.591,-0.0714,0.038761,0.017815,0.028288
28,INTU,1W,12/26/9,12,3,300,215,85,0.7166666666666667,0.09949870394374036,-0.08680044481033204,0.046713945130086504,0.15305094968010188,-0.059623059419928875,0.2820991847826085,-0.3141824618334686,0.05726166583751399,0.1209383236376134,-0.006414991962585423,237,139,98,0.41350210970464135,0.06031800150841692,-0.06254174714449191,0.009515236242657156,0.09053284692372754,-0.07150237443841323,0.24900911613158933,-0.2918063017536395,-0.03290231428612152,0.05209012219163464,-0.11789475076387768,0.6729678638941399,0.41263940520446096,0.042343628920821955,0.0104928948174541,0.0436988027725268,0.000862704500180389,0.004370316209264549,-0.0009776585747969437,LONG,-63.4043,-63.8813,0.477,0.046714,0.009515,0.028115
29,XLK,1W,12/26/9,12,3,301,221,80,0.7342192691029901,0.07147627755414045,-0.06409345635548998,0.03544445458812573,0.1146197775250037,-0.04373086834875224,0.22919428487258803,-0.22302001740644037,0.048876027727733216,0.09418032628939249,0.003571729166073949,234,158,76,0.3247863247863248,0.049366626497034286,-0.042798340699268925,0.019432705527294786,0.0765136532847312,-0.037648242230141626,0.19294315317838143,-0.19189861959719387,-0.01683997037156348,0.045559087217235644,-0.07923902796036261,0.7599243856332704,0.34014869888475835,0.049796715057966165,0.013313841240515756,-0.025705116530280292,-0.015362374098433551,-0.014352260469840436,0.006118864286779029,LONG,7.5598,3.7463,3.8134,0.035444,0.019433,0.027439
30,ADBE,1W,12/26/9,12,3,295,192,103,0.6508474576271186,0.11709353096904697,-0.10369184978986538,0.040005753958308084,0.17610972388757412,-0.09609821597095797,0.517996555683123,-0.3588305248277874,0.061016510116576016,0.14107005497777553,-0.019037034744623503,242,137,105,0.43388429752066116,0.07026091640445602,-0.05818100786484269,0.01453198232066939,0.09353258384649249,-0.0644686192051537,0.300849605008198,-0.17199069177067908,-0.04224839074137118,0.04478882451834794,-0.1292856060010903,0.6162570888468809,0.44052044609665425,0.03498978119752341,0.008497290626617738,0.03459036878023769,-0.006636148575993095,0.005015972760784672,0.006034691694051651,LONG,-24.8795,-26.3655,1.486,0.040006,0.014532,0.027269
31,TXN,1W,12/26/9,12,3,263,173,90,0.6577946768060836,0.09549402549849142,-0.07401557142417875,0.03748693909909859,0.1412981914885634,-0.06632431329036623,0.3941655668320211,-0.2309230769230769,0.055747210276269527,0.12198710188263612,-0.010492681330097064,268,157,111,0.4141791044776119,0.056909571657997475,-0.042955376381418775,0.015547596910328807,0.08436954265596813,-0.053274348835310514,0.4221788884897623,-0.17541899441340786,-0.023012668784037762,0.04243756459210206,-0.08846290216017759,0.6540642722117203,0.41821561338289964,0.039522496965692475,0.012115268991072061,0.003730404594363357,-0.004036508905287728,-0.0020355578665938873,0.003432327919256746,LONG,24.6259,13.7726,10.8533,0.037487,0.015548,0.026517
32,BAC,1W,12/26/9,12,3,307,189,118,0.6156351791530945,0.12531557519496267,-0.08390282909218978,0.04489938071325589,0.18510114795221738,-0.0953023865257056,0.4906391220142027,-0.4435643564356435,0.05672022458720696,0.13197281115507764,-0.018532361980663728,230,131,99,0.43043478260869567,0.06346580434842201,-0.06541849895879334,0.007989517272707579,0.09276761564289734,-0.07678858109748218,0.31110074626865664,-0.3098245614035087,-0.03766875024593144,0.05257315647387502,-0.1279106569657379,0.6294896030245747,0.4144981412639405,0.039835851481579275,0.009969790774784932,-0.01385442387148017,0.015936641344755142,0.0050635292316766126,-0.001980273502077353,SHORT,-0.0205,0.0662,-0.0867,0.044899,0.00799,0.026444
33,MA,1W,12/26/9,12,3,291,203,88,0.697594501718213,0.07393842933355929,-0.0665389387745541,0.03145730083351126,0.11425511917062739,-0.051340517503604875,0.17415993052308099,-0.29700073152889545,0.05059544595113638,0.09372077712062943,0.00747011478164334,246,166,80,0.3252032520325203,0.05013602339723327,-0.04213501941477701,0.020129180206335615,0.07820087510066184,-0.03794251468799062,0.2742408476019298,-0.27159345391903533,-0.0197228715987602,0.04759365380678034,-0.08703939700430073,0.7032136105860114,0.3587360594795539,0.044048643352406276,0.010990033654210179,-0.0056191088677983725,-0.033532807447033575,-0.012591342518895016,0.009139146552125436,SHORT,-15.5874,-14.5118,-1.0755,0.031457,0.020129,0.025793
34,QQQ,1W,12/26/9,12,3,298,222,76,0.7449664429530202,0.06779795952356367,-0.05961556905729683,0.03530323411367979,0.11086833623507011,-0.04026186800771053,0.22907641656558642,-0.20571613111577589,0.04545253725133758,0.08632021693654512,0.004584857566130036,238,156,82,0.3445378151260504,0.04544459615411672,-0.04028124134210653,0.01590880340331711,0.069043995563298,-0.03722638875666377,0.1766842413591097,-0.1705539358600584,-0.015856303350244016,0.04475659024154674,-0.07646919694203477,0.7618147448015122,0.34386617100371747,0.04538450907165935,0.011844949388088385,-0.016848301848492064,0.0006716441223329483,-0.010081274957979558,0.004063854015228727,LONG,23.8619,12.6028,11.2591,0.035303,0.015909,0.025606
35,DRIV,1W,12/26/9,12,3,228,128,100,0.5614035087719298,0.13069116439896145,-0.08431674730544694,0.036389448739133176,0.17946067948640881,-0.10668178200814248,0.5944859276278002,-0.34005376344086025,0.051534490767693106,0.11728006495903366,-0.01421108342364745,188,109,79,0.42021276595744683,0.06199496677769746,-0.05146069187714366,0.014319450640822727,0.08746267779224358,-0.05882377651059813,0.21588594704684308,-0.280058651026393,-0.03591280924009008,0.04001985786953412,-0.11184547634971427,0.5707317073170731,0.4295942720763723,0.03162294528051571,0.009285758434866438,-0.00932819854514333,-0.009381506118925464,0.004766503458617469,0.0050336922059562896,LONG,2.4828,1.6706,0.8122,0.036389,0.014319,0.025354
36,BKNG,1W,12/26/9,12,3,277,170,107,0.6137184115523465,0.0866749987648402,-0.06922790764932928,0.026452576431568953,0.133405397465843,-0.08050024460270512,0.3147506001600426,-0.43184559710494574,0.06251743924500945,0.13512852928642596,-0.010093650796407061,258,161,97,0.375968992248062,0.06905456045443643,-0.055775055279422565,0.022122495624264642,0.10511125434652555,-0.060866263097996254,0.3095539100595992,-0.30561698363555945,-0.03253726051891247,0.04884672498681307,-0.113921246024638,0.6049149338374291,0.4275092936802974,0.037405350348176256,0.010149901043500456,0.008803477714917407,-0.05154030143223537,-0.010952773916607303,0.011972594580764186,SHORT,-9.7404,-8.9212,-0.8192,0.026453,0.022122,0.024288
37,XLC,1W,12/26/9,12,3,207,164,43,0.7922705314009661,0.07484016864178107,-0.07862550635519364,0.04296082552646748,0.12336509141406818,-0.03744344036113321,0.2085725220053578,-0.25642447772231475,0.042376262392382485,0.0866275586951564,-0.001875033910391434,202,117,85,0.4207920792079208,0.03775455453896052,-0.040007375608925554,0.00503295026881043,0.05615342818962572,-0.04608752765200487,0.15788165091994036,-0.20764381402679274,-0.019365988896564105,0.040489755851462014,-0.07922173364459023,0.685785536159601,0.3902439024390244,0.029803303272465973,0.007320947394588947,0.10648499524136512,0.030548176768896373,0.013157522254001509,-0.002287997125778517,SHORT,0.774,0.7855,-0.0114,0.042961,0.005033,0.023997
38,IGV,1W,12/26/9,12,3,296,215,81,0.7263513513513513,0.07414859276587539,-0.08015461943126215,0.031923727265983026,0.11787072736288089,-0.054023272830914834,0.2259549795361528,-0.23339146979546535,0.05262846510507478,0.10354441777884882,0.0017125124313007375,241,150,91,0.3775933609958506,0.054663353350559184,-0.0531591859183182,0.013950278356916692,0.07848985370934364,-0.050589296995510256,0.1735286688557716,-0.16122469738582046,-0.02891906510250431,0.0399560064539698,-0.09779413665897843,0.7107750472589792,0.3847583643122677,0.04031992735186624,0.010212323541899637,0.015576304092372095,-0.007165003316417062,-0.008396200085883217,0.0037379548150170555,LONG,-4.2871,-5.5995,1.3124,0.031924,0.01395,0.022937
