rank,symbol,timeframe,macd_params,long_hold_bars,short_hold_bars,long_total_events,long_rise_n,long_fall_n,long_win_rate,long_post_mean_rise,long_post_mean_fall,long_post_mean_total,long_plus1sd,long_minus1sd,long_post_max,long_post_min,long_pre_mean,long_pre_plus1sd,long_pre_minus1sd,short_total_events,short_rise_n,short_fall_n,short_win_rate,short_post_mean_rise,short_post_mean_fall,short_post_mean_total,short_plus1sd,short_minus1sd,short_post_max,short_post_min,short_pre_mean,short_pre_plus1sd,short_pre_minus1sd,base_long_rise_rate,base_short_fall_rate,base_long_mean,base_short_mean,long_edge,short_edge,long_mag_edge,short_mag_edge,active_signal,current_macd,current_signal,current_diff,long_expectancy,short_expectancy,combined_expectancy
11,SMH,1M,12/26/9,12,3,80,61,19,0.7625,0.43200427974047256,-0.12786560941579964,0.29903518106585797,0.6081826120806472,-0.010112249948931229,1.0792214444254737,-0.34281088082901556,0.17435427271091655,0.31342295044423985,0.03528559497759326,33,24,9,0.2727272727272727,0.14556079399707886,-0.134193887430313,0.06926406269869927,0.2283942169905629,-0.08986609159316435,0.36681181370692906,-0.24492216456634547,-0.011374026154841474,0.15159876755316562,-0.17434681986284858,0.8141592920353983,0.22131147540983606,0.34427610700763844,0.08211121243694691,-0.05165929203539832,0.051415797317436646,-0.045240925941780474,-0.012847149738247646,LONG,72.9209,51.8047,21.1161,0.299035,0.069264,0.18415
12,NOW,1M,12/26/9,12,3,90,75,15,0.8333333333333334,0.4698716578427412,-0.3295832370120834,0.33662917536693715,0.6999285937046023,-0.02667024297072801,0.9498760184201205,-0.5376439790575916,0.19878269293210613,0.3493835040627101,0.048181881801502124,30,14,16,0.5333333333333333,0.17288319584821155,-0.16592838066145127,-0.00781631162360864,0.19797133094502686,-0.21360395419224412,0.3680485338725986,-0.36359186337430655,-0.0935188676646385,0.0810622235190183,-0.2680999588482953,0.8141592920353983,0.319672131147541,0.3371992138379469,0.06492235270162497,0.019174041297935096,0.21366120218579232,-0.0005700384710097262,-0.07273866432523361,SHORT,-12.6973,0.727,-13.4243,0.336629,0.007816,0.172223
13,MSFT,1M,12/26/9,12,3,86,74,12,0.8604651162790697,0.3413101966901913,-0.14756229533735948,0.2730954303607656,0.49044344730375117,0.055747413417780056,0.6378722773744259,-0.3000120619986732,0.1441207365335221,0.24260884596262128,0.04563262710442291,28,18,10,0.35714285714285715,0.14425327772172292,-0.06966380751281871,0.06785431870938663,0.20393621704441023,-0.06822757962563697,0.3497444719931185,-0.17314953337607755,-0.05252808439168988,0.07200244965922982,-0.17705861844260956,0.8672566371681416,0.28688524590163933,0.2711954854512156,0.056140512715739624,-0.006791520889071867,0.07025761124121782,0.0018999449095500331,0.011713805993647006,SHORT,10.4043,24.3248,-13.9206,0.273095,0.067854,0.170475
14,SOXX,1M,12/26/9,12,3,82,60,22,0.7317073170731707,0.3914805309396929,-0.13280201438127376,0.25081936024382373,0.5475955673005614,-0.0459568468129139,1.0662280701754385,-0.3583559218896942,0.15844610948402757,0.28500982022213883,0.03188239874591631,33,23,10,0.30303030303030304,0.1566455114268297,-0.11825665230522972,0.07334182544741773,0.2301178409240593,-0.08343419002922385,0.3056462140992167,-0.26128296146044616,-0.013111375491693207,0.16136994669297397,-0.18759269767636036,0.7964601769911505,0.2540983606557377,0.3084880599699358,0.07638637721617511,-0.06475285991797974,0.04893194237456533,-0.05766869972611205,-0.0030445517687573836,LONG,60.5114,38.0303,22.4811,0.250819,0.073342,0.162081
15,AMZN,1M,12/26/9,12,3,69,61,8,0.8840579710144928,0.32172820071610886,-0.15692102610967887,0.26623263818558274,0.556998667932507,-0.024533391561341433,1.0834200124817974,-0.3825358990756351,0.1999386955038266,0.36913998541781157,0.030737405589841588,44,31,13,0.29545454545454547,0.139360527393829,-0.14744156966550911,0.05462354417175183,0.22741542122022682,-0.11816833287672315,0.4149143501897631,-0.34840490797546014,-0.03870005693924236,0.11576624849886544,-0.19316636237735016,0.831858407079646,0.3114754098360656,0.2723105462515308,0.06380153841494764,0.052199563934846815,-0.016020864381520117,-0.0060779080659480456,-0.009177994243195806,LONG,19.6811,18.7059,0.9752,0.266233,0.054624,0.160428
16,GOOGL,1M,12/26/9,12,3,76,56,20,0.7368421052631579,0.3711262668305371,-0.14710842441576455,0.23474871650256302,0.5538488801531944,-0.08435144714806841,0.8951168984906779,-0.3908871246116672,0.13657692065036062,0.2594666721423074,0.01368716915841385,38,29,9,0.23684210526315788,0.13690747386757332,-0.08738289662724841,0.0837860703293261,0.22382473783911105,-0.056252597180458844,0.46529442417926,-0.18749999999999992,-0.03901950018522231,0.0978342929929971,-0.1758732933634417,0.8053097345132744,0.30327868852459017,0.2751092582742399,0.06470909656052222,-0.06846762925011651,-0.06643658326143229,-0.04036054177167686,0.01907697376880388,LONG,55.4543,40.6404,14.8139,0.234749,0.083786,0.159267
17,GE,1M,12/26/9,12,3,76,45,31,0.5921052631578947,0.6461670973483361,-0.22872705507298327,0.28930237728174524,0.7976489397186438,-0.21904418515515334,1.1400321027287315,-0.4477849796266,0.17388385039274026,0.48044203888983517,-0.1326743381043546,36,12,24,0.6666666666666666,0.20988791588568856,-0.1473765331714144,-0.028288383485713418,0.18905961114547537,-0.2456363781169022,0.4622171077867279,-0.4204022840016535,-0.16473460188751704,-0.0011777256946997883,-0.3282914780803343,0.5309734513274337,0.47540983606557374,0.20434774661390953,0.03750604352413586,0.061131811830461014,0.1912568306010929,0.0849546306678357,-0.06579442700984928,SHORT,42.1354,45.3853,-3.2499,0.289302,0.028288,0.158795
18,SLV,1M,12/26/9,12,3,62,44,18,0.7096774193548387,0.45176701258015334,-0.12276765039283905,0.2849666265557362,0.7542030030891176,-0.18426974997764523,2.0021193924408336,-0.23397683397683394,0.11199425848612879,0.299126704625298,-0.0751381876530404,50,25,25,0.5,0.1272933131717587,-0.06522206613424335,0.031035623518757677,0.17565302826167878,-0.11358178122416342,0.6201716738197424,-0.18531468531468526,-0.034861301448114716,0.06873557569585259,-0.13845817859208204,0.6106194690265486,0.45081967213114754,0.1814731803500696,0.05153350677929833,0.09905795032829012,0.04918032786885246,0.10349344620566658,-0.02049788326054065,LONG,12.299,9.2933,3.0057,0.284967,0.031036,0.158001
19,ISRG,1M,12/26/9,12,3,83,62,21,0.7469879518072289,0.38817990363575444,-0.1823230254246446,0.24383578905420775,0.5673734301762425,-0.07970185206782701,0.9214400122034929,-0.434365381133442,0.17075839710581323,0.31940409274966575,0.022112701461960704,37,21,16,0.43243243243243246,0.18368377496064073,-0.11953393522757057,0.05256260298736017,0.23810581508784942,-0.13298060911312906,0.4156530089628683,-0.33469238928666134,-0.019682538420979848,0.14532080901454747,-0.18468588585650714,0.7964601769911505,0.3442622950819672,0.26907777449877285,0.05967328507472689,-0.04947222518392158,0.08817013735046525,-0.0252419854445651,-0.007110682087366718,SHORT,16.0942,34.3013,-18.2071,0.243836,0.052563,0.148199
20,CAT,1M,12/26/9,12,3,68,50,18,0.7352941176470589,0.3552661204487391,-0.10974967533211648,0.23217370391851266,0.49930354199751703,-0.0349561341604917,0.7697609304329098,-0.2113093278915147,0.17023505544095008,0.33280487170456113,0.007665239177339023,45,28,17,0.37777777777777777,0.15524062233155855,-0.09830385030763314,0.059457154890086135,0.21979351038088785,-0.10087920060071559,0.4600195026816186,-0.21424702058504874,-0.02735973999053156,0.0928868221213385,-0.1476063021024016,0.7610619469026548,0.3442622950819672,0.28258279465943714,0.07315364583974841,-0.025767829255595953,0.03351548269581056,-0.05040909074092448,-0.013696490949662278,LONG,131.7085,89.0072,42.7013,0.232174,0.059457,0.145815
21,XLK,1M,12/26/9,12,3,87,75,12,0.8620689655172413,0.2602247650519455,-0.1320791866147539,0.20611387516688345,0.3899514074258183,0.02227634290794861,0.6524010947997014,-0.28433402346445824,0.11902420385629627,0.20602076921183482,0.03202763850075771,26,22,4,0.15384615384615385,0.11053432873377046,-0.10403224409119721,0.07752408676069852,0.1881278433658399,-0.033079669844442855,0.2512620249547577,-0.20020133383666788,-0.027907221184882283,0.0939014899569826,-0.14971593232674715,0.8849557522123894,0.22131147540983606,0.23133922219890932,0.054390609472333436,-0.022886786695148098,-0.0674653215636822,-0.025225347032025863,0.023133477288365088,LONG,15.3949,12.9856,2.4093,0.206114,0.077524,0.141819
22,MA,1M,12/26/9,12,3,83,73,10,0.8795180722891566,0.2822307621746158,-0.0768347542821069,0.23896985657742034,0.4355372495999841,0.042402463554856606,0.6181144503911075,-0.15607923497267764,0.12844571115917378,0.22147719376266328,0.035414228555684255,34,18,16,0.47058823529411764,0.1167080188603993,-0.059981687318795204,0.03355992183489602,0.13823159923064707,-0.07111175556085503,0.22412651101175685,-0.12475476457399098,-0.014047226239872477,0.09273174610437167,-0.12082619858411663,0.8495575221238938,0.29508196721311475,0.21645404075151964,0.046839748350370275,0.029960550165262778,0.1755062680810029,0.022515815825900704,-0.013279826515474255,SHORT,14.2041,28.5813,-14.3772,0.23897,0.03356,0.136265
23,ARKK,1M,12/26/9,12,3,75,59,16,0.7866666666666666,0.42309933596886734,-0.32919064173974033,0.2626108073910311,0.680530225607576,-0.15530861082551378,1.4670704012112037,-0.6950604067900291,0.18282702639606555,0.4055489919078794,-0.039894939115748346,37,19,18,0.4864864864864865,0.1659124432433506,-0.18988002379110633,-0.0071757839626014315,0.22610226421824736,-0.24045383214345023,0.6206818181818182,-0.39840096545481973,-0.10531290077067021,0.10827070301936587,-0.3188965045607063,0.7610619469026548,0.36065573770491804,0.2736542412846234,0.05364215550552845,0.025604719764011796,0.12583074878156847,-0.011043433893592303,-0.060817939468129883,SHORT,6.077,6.0865,-0.0095,0.262611,0.007176,0.134893
24,WMT,1M,12/26/9,12,3,76,71,5,0.9342105263157895,0.2517477433352622,-0.04922747771482644,0.23194674195038786,0.4220849022884144,0.04180858161236134,0.7822736030828517,-0.10104137348719391,0.11226776149257851,0.22005897818252554,0.004476544802631488,36,27,9,0.25,0.06959655075804502,-0.06774025215425054,0.035262350029971135,0.11056387905804274,-0.04003917899810047,0.15213151295625524,-0.18352135374697823,-0.0017485704882064068,0.08678064422969105,-0.09027778520610387,0.8761061946902655,0.26229508196721313,0.19487080822973105,0.04748049984521724,0.058104331625523975,-0.012295081967213128,0.03707593372065682,-0.012218149815246104,LONG,15.6515,13.7189,1.9325,0.231947,0.035262,0.133605
25,ORCL,1M,12/26/9,12,3,78,56,22,0.717948717948718,0.2806451848536606,-0.08144847114479599,0.17851620495666004,0.42575430205809994,-0.06872189214477983,0.8197920401577629,-0.2990933088488465,0.12416278797071442,0.2626684593421699,-0.01434288340074108,36,28,8,0.2222222222222222,0.1270317982664873,-0.07905831809121103,0.08123399463144323,0.2520553733845873,-0.08958738412170081,0.8033683911313247,-0.15544542487610297,-0.046851619226576074,0.08994051889821825,-0.1836437573513704,0.7964601769911505,0.3442622950819672,0.2101133252879024,0.04762659128405377,-0.07851145904243251,-0.122040072859745,-0.03159712033124237,0.033607403347389465,SHORT,10.7352,18.6434,-7.9082,0.178516,0.081234,0.129875
26,ICLN,1M,12/26/9,12,3,54,32,22,0.5925925925925926,0.49409834618053333,-0.09306688363791768,0.25488288218042365,0.7270473998464686,-0.21728163548562124,1.544502617801047,-0.37080536912751677,0.139337311142585,0.402534641964004,-0.12386001967883406,58,32,26,0.4482758620689655,0.06988839845329402,-0.09325407138154665,-0.00324443285197938,0.09939656483996503,-0.1058854305439238,0.18312101910828021,-0.28829321663019697,-0.06580038990950028,0.03038552164811563,-0.16198630146711618,0.504424778761062,0.4098360655737705,0.12654591589396044,0.03029900689681961,0.0881678138315306,0.03843979649519502,0.1283369662864632,-0.03354343974879899,LONG,1.3368,0.3783,0.9586,0.254883,0.003244,0.129064
27,COST,1M,12/26/9,12,3,85,74,11,0.8705882352941177,0.2234074569908352,-0.06680463072535497,0.18585059858050465,0.3473733984729547,0.024327798688054653,0.6396396396396397,-0.19587810463272862,0.12704064610835528,0.23955955422867323,0.014521737988037325,35,25,10,0.2857142857142857,0.11499873733719314,-0.039213224953752825,0.07093817668263715,0.1611979865535152,-0.019321633188240886,0.257837955253059,-0.10212331942512748,-0.010035029026172038,0.07418029921507681,-0.09425035726742088,0.9026548672566371,0.28688524590163933,0.22749103411028881,0.05169658538618685,-0.032066631962519465,-0.0011709601873536313,-0.041640435529784164,0.019241591296450297,SHORT,67.1992,72.7096,-5.5105,0.185851,0.070938,0.128394
28,META,1M,12/26/9,12,3,81,60,21,0.7407407407407407,0.37113613979655646,-0.27902480594997126,0.2025758946030122,0.5671171044218182,-0.1619653152157938,0.9067985743313017,-0.7120870290818061,0.19792478769923783,0.443026331076106,-0.04717675567763033,35,19,16,0.45714285714285713,0.2642839098747718,-0.20232577154113127,0.0509766269417875,0.3494628789121536,-0.2475096250285786,0.7611766661126806,-0.4144563167818982,-0.09319466945157173,0.23468328280384604,-0.4210726217069895,0.7787610619469026,0.36885245901639346,0.3039277513433686,0.06050900254340326,-0.038020321206161944,0.08829039812646367,-0.10135185674035638,-0.00953237560161576,SHORT,47.5451,69.9092,-22.3641,0.202576,0.050977,0.126776
29,INTU,1M,12/26/9,12,3,81,66,15,0.8148148148148148,0.3205922827060557,-0.21140581792562554,0.22207411592241105,0.503112469384631,-0.058964237539808784,0.9892907080208465,-0.4784132082232869,0.15705060511635136,0.2773479343143633,0.03675327591833945,36,21,15,0.4166666666666667,0.12343762965522609,-0.11902975929362225,0.02240955092653928,0.18444920659960015,-0.13963010474652157,0.29273239167780096,-0.3549236689376736,-0.06610437623662212,0.07051232084926597,-0.20272107332251021,0.8141592920353983,0.319672131147541,0.22971779940541023,0.04432147066139485,0.0006555227794164953,0.09699453551912568,-0.007643683482999181,-0.02191191973485557,SHORT,-39.8077,0.8825,-40.6902,0.222074,0.02241,0.122242
30,QQQ,1M,12/26/9,12,3,81,69,12,0.8518518518518519,0.25105620928249317,-0.16925061858878632,0.18878853107934065,0.3857079545286277,-0.008130892369946408,0.6761029411764705,-0.3307025260776676,0.11839947890037614,0.20261678412287865,0.03418217367787364,31,24,7,0.22580645161290322,0.09277373196723522,-0.07942465835677495,0.05389022447471681,0.1549097050257848,-0.047129256076351184,0.20523509088177871,-0.2268991007888786,-0.018525074620127178,0.1084991455632768,-0.14554929480353115,0.8761061946902655,0.22950819672131148,0.21429077040365108,0.04936920927579844,-0.024254342838413656,-0.003701745108408261,-0.02550223932431042,0.004521015198918371,LONG,59.7611,53.7616,5.9995,0.188789,0.05389,0.121339
31,JPM,1M,12/26/9,12,3,74,52,22,0.7027027027027027,0.3136335613732397,-0.14467698042702679,0.1773790759731605,0.4238022591058213,-0.06904410715950032,0.5999487442337261,-0.361598142830961,0.14773909407824537,0.2780784975625367,0.01739969059395402,38,27,11,0.2894736842105263,0.11679489703914694,-0.07043452685527697,0.0625969059118137,0.18360001920318142,-0.05840620737955403,0.3199335203074686,-0.1739289906103286,-0.04829718395635351,0.10846242158208616,-0.2050567894947932,0.7345132743362832,0.3114754098360656,0.20622131227306856,0.04797756736869962,-0.031810571633580476,-0.02200172562553926,-0.028842236299908064,0.014619338543114084,SHORT,29.0469,32.3042,-3.2573,0.177379,0.062597,0.119988
32,TMO,1M,12/26/9,12,3,78,64,14,0.8205128205128205,0.28302513380436134,-0.15925518013642392,0.20364148771242555,0.4165555944706437,-0.009272619045792657,0.6274465979118107,-0.2907848867917885,0.1190406272607175,0.23536476098624803,0.0027164935351869507,39,21,18,0.46153846153846156,0.1349371385019425,-0.09101722853296201,0.030650507562755794,0.16978481093433295,-0.10848379580882135,0.277644569816643,-0.2823086574654956,-0.04062287161376277,0.08173211116178271,-0.16297785438930823,0.7522123893805309,0.3524590163934426,0.16017001880920154,0.03772599793120787,0.06830043113228956,0.10907944514501894,0.04347146890322401,-0.007075490368452078,SHORT,-10.3403,-5.2762,-5.0641,0.203641,0.030651,0.117146
33,V,1M,12/26/9,12,3,82,69,13,0.8414634146341463,0.24122040577891443,-0.09930125276515037,0.18723526479022126,0.3505565679188797,0.023913961661562844,0.5019949220166849,-0.2024691358024691,0.110602876093968,0.1922886038109471,0.02891714837698893,35,24,11,0.3142857142857143,0.08232170660978488,-0.0599549035467448,0.03760620056058984,0.12556675847291074,-0.050354357351731056,0.21790978446041048,-0.1382053548515867,-0.014884284352456298,0.0799159921232507,-0.1096845608281633,0.8584070796460177,0.3114754098360656,0.1781825020476676,0.03947149522777399,-0.01694366501187139,0.002810304449648693,0.00905276274255365,-0.0018652946671841517,SHORT,12.5781,19.1429,-6.5648,0.187235,0.037606,0.112421
34,IGV,1M,12/26/9,12,3,87,70,17,0.8045977011494253,0.26793783257857356,-0.20129244094700835,0.1762491584413909,0.3984275903395152,-0.045929273456733366,0.5194164342415789,-0.39050222070379226,0.12907496058988555,0.22282116168454863,0.035328759495222475,28,17,11,0.39285714285714285,0.13923337401506516,-0.09874171528268462,0.04574316036237775,0.19226636928263355,-0.10078004855787806,0.35164051355206843,-0.24259627211656734,-0.08061841516722568,0.04398364280101466,-0.20522047313546601,0.8141592920353983,0.30327868852459017,0.20323902737051724,0.04306498925797016,-0.00956159088597297,0.08957845433255268,-0.02698986892912633,0.0026781711044075937,SHORT,1.3963,4.9318,-3.5355,0.176249,0.045743,0.110996
35,SPGI,1M,12/26/9,12,3,83,67,16,0.8072289156626506,0.26017366496947797,-0.16421345817600422,0.17836409906191505,0.3905241019509855,-0.03379590382715539,0.5752278222056909,-0.3224860806478826,0.13132796348997192,0.23967997065559726,0.022975956324346555,35,24,11,0.3142857142857143,0.11233504194353229,-0.11045984766577287,0.042313790923464954,0.16882097655731332,-0.0841933947103834,0.2835303884801466,-0.18609234772957778,-0.032748551478575395,0.08571878665507085,-0.15121588961222163,0.831858407079646,0.3360655737704918,0.19062424403293746,0.04428651816844264,-0.02462949141699533,-0.02177985948477751,-0.012260144971022402,-0.0019727272449776845,SHORT,-1.9944,15.145,-17.1394,0.178364,0.042314,0.110339
36,GLD,1M,12/26/9,12,3,67,48,19,0.7164179104477612,0.29563921660103043,-0.043858065980975504,0.1993638678091183,0.41804495780907985,-0.019317222190843253,0.8374672389562048,-0.09783818152916857,0.0857384379108779,0.16397168974817247,0.007505186073583331,45,28,17,0.37777777777777777,0.05367347466793241,-0.03979615597555057,0.01836272531372772,0.07560567061385565,-0.0388802199864002,0.18102824040550325,-0.08185919506114223,-0.01049369545057314,0.059224401927166916,-0.0802117928283132,0.7256637168141593,0.36065573770491804,0.14589108217249935,0.03563310585625262,-0.009245806366398157,0.017122040072859723,0.05347278563661895,-0.017270380542524902,LONG,57.3709,50.6413,6.7296,0.199364,0.018363,0.108863
37,ADBE,1M,12/26/9,12,3,76,57,19,0.75,0.3895649279311731,-0.2997285332121009,0.21724156264535457,0.5841465132570925,-0.14966338796638343,0.809558922107521,-0.5219898561800875,0.17847868580328435,0.33431477385824404,0.022642597748324667,45,19,26,0.5777777777777777,0.1750394798598464,-0.12808623183173004,-9.98202286200166e-05,0.1787816221248443,-0.17898126258208433,0.44657802733340385,-0.30546587045344153,-0.10010076264013228,0.05543907878218478,-0.2556406040624493,0.6991150442477876,0.38524590163934425,0.19875471394477967,0.036701840632563675,0.05088495575221241,0.19253187613843348,0.018486848700574904,-0.036801660861183694,SHORT,-57.8913,-44.8416,-13.0497,0.217242,0.0001,0.108671
38,GS,1M,12/26/9,12,3,57,40,17,0.7017543859649122,0.31692202501228983,-0.16787440385908747,0.17233361640152817,0.46746073049930037,-0.12279349769624404,0.6870970687608439,-0.3442848170827445,0.18016049166240672,0.3684462546694788,-0.008125271344665314,55,37,18,0.32727272727272727,0.1026949293545318,-0.08070261832621822,0.042673913749922694,0.16398882886255997,-0.0786410013627146,0.434458315700381,-0.2550392436674991,-0.03332348522263436,0.09722368094940737,-0.1638706513946761,0.6991150442477876,0.3442622950819672,0.2271386541548108,0.05311991967346582,0.0026393417171246547,-0.016989567809239936,-0.05480503775328263,-0.010446005923543125,LONG,121.8617,109.3486,12.5131,0.172334,0.042674,0.107504
