rank,symbol,asset_type,timeframe,macd_params,long_hold_bars,short_hold_bars,long_total_events,long_rise_n,long_fall_n,long_win_rate,long_post_mean_rise,long_post_mean_fall,long_post_mean_total,long_plus1sd,long_minus1sd,long_post_max,long_post_min,long_pre_mean,long_pre_plus1sd,long_pre_minus1sd,short_total_events,short_rise_n,short_fall_n,short_win_rate,short_post_mean_rise,short_post_mean_fall,short_post_mean_total,short_plus1sd,short_minus1sd,short_post_max,short_post_min,short_pre_mean,short_pre_plus1sd,short_pre_minus1sd,base_long_rise_rate,base_short_fall_rate,base_long_mean,base_short_mean,long_edge,short_edge,long_mag_edge,short_mag_edge,active_signal,current_macd,current_signal,current_diff,long_expectancy,short_expectancy,combined_expectancy
32,MA,Stock,1M,12/26/9,6,3,87,71,16,0.8160919540229885,0.1455736318008497,-0.05518158979360441,0.1086531312777317,0.22621001965106746,-0.008903757095604078,0.40222634508348776,-0.13116296258966206,0.12374073825235594,0.21730968850728105,0.030171787997430838,34,18,16,0.47058823529411764,0.1167080188603993,-0.059981687318795204,0.03355992183489602,0.13823159923064707,-0.07111175556085503,0.22412651101175685,-0.12475476457399098,-0.014047226239872477,0.09273174610437167,-0.12082619858411663,0.7983193277310925,0.29508196721311475,0.09820675937201179,0.046839748350370275,0.01777262629189602,0.1755062680810029,0.010446371905719912,0.013279826515474255,SHORT,14.2041,28.5813,-14.3772,0.108653,0.03356,0.071107
33,DRIV,ETF,1M,12/26/9,6,3,36,22,14,0.6111111111111112,0.2524456093220604,-0.11170286654341925,0.11083231315215164,0.3602750711893624,-0.13861044488505916,0.6731266149870799,-0.29675728791352773,0.2094175791099263,0.3952821632036117,0.02355299501624092,55,31,24,0.43636363636363634,0.09756919295389962,-0.06567126165032093,0.026336994581148843,0.13841974442010527,-0.08574575525780757,0.3155515370705244,-0.22097242380261248,-0.0458448305421114,0.0521181469738744,-0.1438078080580972,0.5217391304347826,0.4,0.07297473331509288,0.036012516186718885,0.08937198067632857,0.03636363636363632,0.03785757983705876,0.009675521605570041,LONG,3.2254,1.871,1.3544,0.110832,0.026337,0.068585
34,CIBR,ETF,1M,12/26/9,6,3,87,67,20,0.7701149425287356,0.13213871467210106,-0.09757461465532544,0.07933105275775015,0.20043228557491544,-0.04177018005941514,0.34322033898305093,-0.2749011485595933,0.1083831578624639,0.19054555406903634,0.026220761655891447,33,22,11,0.3333333333333333,0.10553971707497868,-0.050278008375894065,0.053600475258021106,0.15687630741377676,-0.04967535689773455,0.28211098176173843,-0.1418581418581419,-0.025440177897179166,0.07725899435756228,-0.12813935015192063,0.7647058823529411,0.29508196721311475,0.08069453244580861,0.0408818568133677,0.005409060175794456,0.038251366120218566,-0.0013634796880584582,-0.012718618444653405,SHORT,4.0136,4.7653,-0.7517,0.079331,0.0536,0.066466
35,LIN,Stock,1M,12/26/9,6,3,56,41,15,0.7321428571428571,0.11350587296854303,-0.04583747194949913,0.07082461986549603,0.17508365216944172,-0.03343441243844966,0.3074708130464375,-0.1700199174436395,0.11186143531575514,0.20396896395360148,0.019753906677908814,32,23,9,0.28125,0.11506981891641584,-0.07531973589810079,0.06152275662483302,0.17955270524622918,-0.056507191996563164,0.3321919669547258,-0.14211043509168084,-0.019292876387695848,0.06679850107869861,-0.10538425385409031,0.7558139534883721,0.30337078651685395,0.08354117300880257,0.04348843944862156,-0.023671096345515008,-0.022120786516853952,-0.012716553143306539,-0.018034317176211456,LONG,21.1012,19.1006,2.0005,0.070825,0.061523,0.066174
36,IGV,ETF,1M,12/26/9,6,3,93,76,17,0.8172043010752689,0.14026118430389106,-0.15672879912823098,0.08597269270877196,0.2312039920516643,-0.0592586066341204,0.38128729752770674,-0.3220168489878033,0.12810035114737622,0.22158870748781312,0.03461199480693933,28,17,11,0.39285714285714285,0.13923337401506516,-0.09874171528268462,0.04574316036237775,0.19226636928263355,-0.10078004855787806,0.35164051355206843,-0.24259627211656734,-0.08061841516722568,0.04398364280101466,-0.20522047313546601,0.7815126050420168,0.30327868852459017,0.08971851640169473,0.04306498925797016,0.03569169603325206,0.08957845433255268,-0.00374582369292277,-0.0026781711044075937,SHORT,1.3963,4.9318,-3.5355,0.085973,0.045743,0.065858
37,ABBV,Stock,1M,12/26/9,6,3,77,55,22,0.7142857142857143,0.15508152997042338,-0.07578760688747645,0.08911891943959488,0.2511488723739743,-0.07291103349478453,0.6052066943212703,-0.19368203003625067,0.1164808870140784,0.251507402503508,-0.018545628475351197,41,23,18,0.43902439024390244,0.1320064089258683,-0.08098645820390779,0.038497345307917805,0.17221088476484103,-0.09521619414900541,0.3344995436568301,-0.1608514926313137,-0.01954866262719803,0.10237299680536102,-0.1414703220597571,0.7226890756302521,0.4180327868852459,0.07957348546049864,0.04036229116383605,-0.008403361344537785,0.02099160335865652,0.00954543397909624,0.0018649458559182458,SHORT,13.1626,14.8149,-1.6523,0.089119,0.038497,0.063808
38,SPGI,Stock,1M,12/26/9,6,3,86,61,25,0.7093023255813954,0.15294738174348124,-0.0799467960584977,0.08524558587081296,0.2272452812023488,-0.056754109460722874,0.47153642113854316,-0.2857839086305172,0.12802567377239865,0.23584979953925525,0.020201548005542053,35,24,11,0.3142857142857143,0.11233504194353229,-0.11045984766577287,0.042313790923464954,0.16882097655731332,-0.0841933947103834,0.2835303884801466,-0.18609234772957778,-0.032748551478575395,0.08571878665507085,-0.15121588961222163,0.7058823529411765,0.3360655737704918,0.09030864562003153,0.04428651816844264,0.0034199726402188713,-0.02177985948477751,-0.005063059749218571,0.0019727272449776845,SHORT,-1.9944,15.145,-17.1394,0.085246,0.042314,0.06378
39,ICLN,ETF,1M,12/26/9,6,3,60,35,25,0.5833333333333334,0.28220435394269894,-0.09769015993197117,0.12391497316158635,0.4384092861193987,-0.19057933979622604,1.255591054313099,-0.23791946308724832,0.1526828686750672,0.4055031468348208,-0.10013740948468641,58,32,26,0.4482758620689655,0.06988839845329402,-0.09325407138154665,-0.00324443285197938,0.09939656483996503,-0.1058854305439238,0.18312101910828021,-0.28829321663019697,-0.06580038990950028,0.03038552164811563,-0.16198630146711618,0.5714285714285714,0.4098360655737705,0.06336177734083137,0.03029900689681961,0.011904761904761973,0.03843979649519502,0.06055319582075498,0.03354343974879899,LONG,1.3368,0.3783,0.9586,0.123915,0.003244,0.06358
40,ADBE,Stock,1M,12/26/9,6,3,76,56,20,0.7368421052631579,0.22015232366826254,-0.15476200579547827,0.1214906580199097,0.3327974940105667,-0.0898161779707473,0.5410696329813977,-0.39118334460913956,0.17847868580328435,0.33431477385824404,0.022642597748324667,45,19,26,0.5777777777777777,0.1750394798598464,-0.12808623183173004,-9.98202286200166e-05,0.1787816221248443,-0.17898126258208433,0.44657802733340385,-0.30546587045344153,-0.10010076264013228,0.05543907878218478,-0.2556406040624493,0.6302521008403361,0.38524590163934425,0.08276829185162227,0.036701840632563675,0.10659000442282174,0.19253187613843348,0.038722366168287434,0.036801660861183694,SHORT,-57.8913,-44.8416,-13.0497,0.121491,0.0001,0.060795
41,V,Stock,1M,12/26/9,6,3,86,63,23,0.7325581395348837,0.13219070970464267,-0.048057539935423776,0.08398478247532254,0.19125564844217796,-0.023286083491532883,0.3153706230104594,-0.1475142982842059,0.10506871346315398,0.18877198642774973,0.021365440498558222,35,24,11,0.3142857142857143,0.08232170660978488,-0.0599549035467448,0.03760620056058984,0.12556675847291074,-0.050354357351731056,0.21790978446041048,-0.1382053548515867,-0.014884284352456298,0.0799159921232507,-0.1096845608281633,0.7478991596638656,0.3114754098360656,0.08182925172687407,0.03947149522777399,-0.015341020128981864,0.002810304449648693,0.0021555307484484726,0.0018652946671841517,SHORT,12.5781,19.1429,-6.5648,0.083985,0.037606,0.060795
42,TMO,Stock,1M,12/26/9,6,3,79,61,18,0.7721518987341772,0.14399186465586847,-0.09247244930939033,0.09011391970175887,0.22943416276594814,-0.0492063233624304,0.475171939477304,-0.25809454496217193,0.12348988785592417,0.24537252241604918,0.001607253295799152,39,21,18,0.46153846153846156,0.1349371385019425,-0.09101722853296201,0.030650507562755794,0.16978481093433295,-0.10848379580882135,0.277644569816643,-0.2823086574654956,-0.04062287161376277,0.08173211116178271,-0.16297785438930823,0.6974789915966386,0.3524590163934426,0.07878701182107559,0.03772599793120787,0.0746729071375386,0.10907944514501894,0.011326907880683287,0.007075490368452078,SHORT,-10.3403,-5.2762,-5.0641,0.090114,0.030651,0.060382
43,BAC,Stock,1M,12/26/9,6,3,65,43,22,0.6615384615384615,0.18539272850945904,-0.13163810993426592,0.07808998319004445,0.27854171012934814,-0.12236174374925923,0.5624568668046929,-0.32566723452583757,0.17785468452172876,0.3456476963204313,0.010061672723026216,53,35,18,0.33962264150943394,0.10992234804350312,-0.09312383766495984,0.04096326610477984,0.16630185122329727,-0.08437531901373757,0.2911921032649961,-0.18979591836734688,-0.05359351678772851,0.08961881372240435,-0.19680584729786135,0.6638655462184874,0.3442622950819672,0.08859858770892652,0.04227159062539584,-0.0023270846800258482,-0.004639653572533264,-0.010508604518882067,0.0013083245206159944,SHORT,3.535,3.7931,-0.258,0.07809,0.040963,0.059527
44,GLD,ETF,1M,12/26/9,6,3,73,53,20,0.726027397260274,0.15853878376709618,-0.06363455919415667,0.09766937473661592,0.2290809908730957,-0.033742241399863857,0.5208916276291383,-0.133312247963944,0.09406178413716804,0.1750481698674255,0.013075398406910577,45,28,17,0.37777777777777777,0.05367347466793241,-0.03979615597555057,0.01836272531372772,0.07560567061385565,-0.0388802199864002,0.18102824040550325,-0.08185919506114223,-0.01049369545057314,0.059224401927166916,-0.0802117928283132,0.7394957983193278,0.36065573770491804,0.07362867645853562,0.03563310585625262,-0.01346840105905378,0.017122040072859723,0.024040698278080308,0.017270380542524902,LONG,57.3709,50.6413,6.7296,0.097669,0.018363,0.058016
45,INTU,Stock,1M,12/26/9,6,3,85,63,22,0.7411764705882353,0.18238750172404056,-0.1632227504173115,0.09293543646392591,0.29161774714527505,-0.10574687421742324,0.5188033773291925,-0.40076490158888095,0.15871674411841472,0.2784782020877994,0.03895528614903007,36,21,15,0.4166666666666667,0.12343762965522609,-0.11902975929362225,0.02240955092653928,0.18444920659960015,-0.13963010474652157,0.29273239167780096,-0.3549236689376736,-0.06610437623662212,0.07051232084926597,-0.20272107332251021,0.7647058823529411,0.319672131147541,0.09768514300921026,0.04432147066139485,-0.0235294117647058,0.09699453551912568,-0.004749706545284352,0.02191191973485557,SHORT,-39.8077,0.8825,-40.6902,0.092935,0.02241,0.057672
46,TXN,Stock,1M,12/26/9,6,3,66,41,25,0.6212121212121212,0.1415952647877815,-0.0781426130668474,0.058361220145876636,0.19488565984771122,-0.07816321955595795,0.3575978161965422,-0.22678737233054783,0.12876681254864367,0.2373195505601887,0.020214074537098642,54,37,17,0.3148148148148148,0.12022834881559316,-0.0859437752380379,0.055322309761672274,0.174663561331524,-0.06401894180817946,0.3350055741360089,-0.2110555555555556,-0.019641151177861294,0.09244982886874258,-0.13173213122446517,0.6554621848739496,0.3524590163934426,0.08393739394514829,0.04459374478338511,-0.03425006366182837,-0.0376442015786278,-0.025576173799271656,-0.010728564978287163,LONG,17.9524,7.2017,10.7507,0.058361,0.055322,0.056842
47,BLK,Stock,1M,12/26/9,6,3,78,55,23,0.7051282051282052,0.16164118105235667,-0.13449281998602847,0.07431961664360211,0.24476958993088133,-0.09613035664367713,0.36730027870028853,-0.3378839590443687,0.11673407351632285,0.23292580460814052,0.0005423424245051822,41,23,18,0.43902439024390244,0.11995714892170166,-0.07939837908550601,0.03243520979658608,0.15569321762348687,-0.09082279803031469,0.28776259358871853,-0.20300456704659958,-0.04068991636163282,0.08912686109555878,-0.17050669381882444,0.6974789915966386,0.38524590163934425,0.07109226120369344,0.0353503552300437,0.007649213531566557,0.053778488604558194,0.0032273554399086662,0.002915145433457618,SHORT,58.2461,69.862,-11.6159,0.07432,0.032435,0.053377
48,DHR,Stock,1M,12/26/9,6,3,81,63,18,0.7777777777777778,0.15003717851658954,-0.1207297758580288,0.08986674421111879,0.24596767566105684,-0.06623418723881927,0.47565735414954796,-0.2626429753255161,0.11896558790614419,0.23786679673720001,6.437907508836938e-05,37,21,16,0.43243243243243246,0.08717204276567019,-0.08102728788618109,0.014437197078383144,0.1198592303667946,-0.09098483621002831,0.27752873094791763,-0.1506922022203547,-0.05328186026105889,0.0465588955993386,-0.1531226161214564,0.6974789915966386,0.36065573770491804,0.07011876605571883,0.032022734554519476,0.08029878618113917,0.07177669472751441,0.019747978155399956,0.01758553747613633,SHORT,-11.679,-7.4457,-4.2334,0.089867,0.014437,0.052152
49,BKNG,Stock,1M,12/26/9,6,3,75,51,24,0.68,0.1662409069014879,-0.11165475796440805,0.07731429414440125,0.2328645521457861,-0.07823596385698361,0.37755710029791456,-0.27736424649176333,0.15192865472208203,0.2730549709067547,0.03080233853740938,46,25,21,0.45652173913043476,0.13071331096047198,-0.09671239666880951,0.026888531390582608,0.16866262220145184,-0.11488555942028661,0.31621386924699163,-0.2552693208430914,-0.048658659875379026,0.09642051164405162,-0.19373783139480966,0.6554621848739496,0.4098360655737705,0.0817795544865798,0.03813527715105674,0.024537815126050466,0.04668567355666425,-0.004465260342178548,0.01124674576047413,SHORT,5.5049,15.1664,-9.6615,0.077314,0.026889,0.052101
50,XLY,ETF,1M,12/26/9,6,3,91,70,21,0.7692307692307693,0.0964896592098191,-0.07860761036345822,0.05608259700060126,0.15863615195753192,-0.04647095795632939,0.2632117286055235,-0.32752885932302883,0.0884817242255332,0.1774675962609168,-0.0005041478098504054,27,18,9,0.3333333333333333,0.11138781376145696,-0.07967884771768162,0.04769892660174411,0.1683437202173196,-0.0729458670138314,0.3019983686786297,-0.25686486486486493,-0.049522875162370535,0.06521035270227271,-0.16425610302701377,0.7647058823529411,0.29508196721311475,0.06402797293499478,0.03140037307056016,0.004524886877828149,0.038251366120218566,-0.007945375934393518,-0.01629855353118395,SHORT,6.5098,7.2054,-0.6956,0.056083,0.047699,0.051891
51,VTI,ETF,1M,12/26/9,6,3,80,64,16,0.8,0.09406033038129374,-0.0667665490941812,0.06189495448619877,0.14832676123720157,-0.02453685226480403,0.3000778489729923,-0.21877070907886015,0.0909479770194965,0.15784783552991277,0.024048118509080244,38,28,10,0.2631578947368421,0.07343429003428496,-0.04645848769549467,0.041883559052764016,0.11491522558318534,-0.03114810747765731,0.21425800946396714,-0.17152018272060432,-0.017975701514513515,0.06440617772101645,-0.10035758075004347,0.8067226890756303,0.2459016393442623,0.06621094200600136,0.033128841104761025,-0.006722689075630228,0.0172562553925798,-0.00431598751980259,-0.00875471794800299,LONG,25.4613,23.8322,1.6292,0.061895,0.041884,0.051889
52,SPY,ETF,1M,12/26/9,6,3,82,63,19,0.7682926829268293,0.09643539658750054,-0.0603779503904699,0.06010059667797082,0.1458945444868467,-0.02569335113090506,0.27794450909536345,-0.20572258716523492,0.0877007712379075,0.15152717951971761,0.023874362956097392,36,27,9,0.25,0.07275613151088901,-0.0446637881059055,0.043401151606690384,0.11347799033825656,-0.026675687124875787,0.19635305528613003,-0.16471083163581612,-0.0128272618967553,0.06984345226452875,-0.09549797605803935,0.7983193277310925,0.2459016393442623,0.06767211239691263,0.03374734371761919,-0.030026644804263203,0.0040983606557377095,-0.007571515718941817,-0.009653807889071192,LONG,52.8732,49.723,3.1502,0.060101,0.043401,0.051751
53,XOM,Stock,1M,12/26/9,6,3,44,26,18,0.5909090909090909,0.18824842819673512,-0.058452681944818265,0.08732524677519056,0.2622075569860319,-0.08755706343565077,0.60427807486631,-0.10558386882339908,0.16797384484633376,0.3725981481871448,-0.03665045849447729,75,35,40,0.5333333333333333,0.12674660356759343,-0.084115692093979,0.014286712548088144,0.1650962902645976,-0.13652286516842133,0.42591135588775225,-0.45586127830323875,-0.044607740851448224,0.07199868373135287,-0.16121416543424932,0.5210084033613446,0.4672131147540984,0.047992847082017044,0.026336844655777417,0.06990068754774637,0.06612021857923495,0.039332399693173516,0.012050132107689272,LONG,12.6728,7.8721,4.8007,0.087325,0.014287,0.050806
54,XLI,ETF,1M,12/26/9,6,3,72,54,18,0.75,0.0993128634598979,-0.0623027687382571,0.058908955410359155,0.14725802479603253,-0.029440113975314215,0.24245413296508186,-0.17515845928815216,0.08806893583230486,0.16209291300972783,0.014044958654881909,46,32,14,0.30434782608695654,0.08682092798482745,-0.05826040264322703,0.042665740402376084,0.12789212357754254,-0.042560642772790355,0.18553838725253488,-0.1784438775510205,-0.0014213063465242785,0.11229482663173668,-0.11513743932478523,0.7226890756302521,0.3114754098360656,0.06398092065727679,0.03241796295723208,0.027310924369747913,-0.0071275837491090455,-0.00507196524691763,-0.010247777445144005,LONG,13.3351,12.0918,1.2433,0.058909,0.042666,0.050787
55,XBI,ETF,1M,12/26/9,6,3,67,44,23,0.6567164179104478,0.14662855289215865,-0.111327912182825,0.05807633353805978,0.2093057017936494,-0.09315303471752986,0.3983353151010701,-0.2462443533984662,0.12426223536216893,0.26400710588277365,-0.015482635158435815,51,33,18,0.35294117647058826,0.13440147102893618,-0.12607188079077997,0.042469699798448134,0.2074509455586491,-0.12251154596175282,0.44563533057851246,-0.2514221616857623,-0.06442424471990521,0.07462141994663293,-0.20346990938644335,0.6386554621848739,0.4016393442622951,0.06243707901235322,0.03313347743232855,0.01806095572557387,-0.048698167791706826,-0.004360745474293444,-0.009336222366119584,LONG,10.7667,7.008,3.7586,0.058076,0.04247,0.050273
56,HACK,ETF,1M,12/26/9,6,3,83,65,18,0.7831325301204819,0.12086348128952495,-0.09619736317329425,0.07379004514096175,0.18804067599357158,-0.04046058571164807,0.29406474820143896,-0.25467860048820185,0.10476792221220377,0.18204707119326624,0.02748877323114131,38,20,18,0.47368421052631576,0.10667207269379149,-0.06410100345065631,0.025779562941158334,0.13256197335595202,-0.08100284747363534,0.24698626296607779,-0.2200272479564033,-0.03737774592405304,0.059515365127260335,-0.13427085697536642,0.7563025210084033,0.3442622950819672,0.06974310601768777,0.035685184725370404,0.026830009112078557,0.12942191544434856,0.004046939123273988,0.00990562178421207,SHORT,4.6228,5.4389,-0.816,0.07379,0.02578,0.049785
57,CRM,Stock,1M,12/26/9,6,3,74,44,30,0.5945945945945946,0.18983088620732114,-0.1323014521608982,0.05923669497696195,0.25498796219971154,-0.1365145722457876,0.4852549561100701,-0.4376754632229084,0.16011800964575432,0.3515686254415702,-0.03133260615006156,47,28,19,0.40425531914893614,0.1554765060813326,-0.13259358772346105,0.039022638373011745,0.22751719684666,-0.14947192010063648,0.5598718462154585,-0.29534558906798547,-0.07005160267314745,0.07558237177792848,-0.21568557712422337,0.6134453781512605,0.4016393442622951,0.07377296952372486,0.03495647659718243,-0.018850783556665918,0.0026159748866410593,-0.014536274546762915,-0.004066161775829316,SHORT,-17.9496,-5.2207,-12.7289,0.059237,0.039023,0.04913
58,USO,ETF,1M,12/26/9,6,3,57,27,30,0.47368421052631576,0.19654438326678905,-0.10726192265524653,0.03664632751834927,0.24000380183205172,-0.16671114679535315,0.7839699436443333,-0.35856573705179284,0.1554012306548955,0.3357734667468872,-0.024971005437096183,63,41,22,0.3492063492063492,0.1828879911992137,-0.17018494889418972,0.05959267878564426,0.32238108628254464,-0.2031957287112561,0.8497233400402416,-0.779520295202952,-0.0784261504340594,0.14758421786619028,-0.3044365187343091,0.5714285714285714,0.4016393442622951,0.06035942485013652,0.044120995747378364,-0.09774436090225563,-0.0524329950559459,-0.023713097331787246,-0.015471683038265897,LONG,13.7712,5.5151,8.2561,0.036646,0.059593,0.04812
59,HD,Stock,1M,12/26/9,6,3,77,48,29,0.6233766233766234,0.13724619154070414,-0.0921876042758257,0.05083606064876432,0.18751945396578212,-0.08584733266825346,0.3429144385026739,-0.33912435844919403,0.10327470937529355,0.21995040525943904,-0.013400986508851936,44,29,15,0.3409090909090909,0.11096176715756699,-0.08403186921376252,0.04448666384915921,0.16175064278204027,-0.07277731508372183,0.3417063895881312,-0.21855957133851658,-0.03190854402131322,0.07999582324408414,-0.14381291128671056,0.6638655462184874,0.39344262295081966,0.05883693662355189,0.028843906996198165,-0.040488922841864006,-0.05253353204172878,-0.008000875974787568,-0.015642756852961046,SHORT,-5.337,5.0706,-10.4076,0.050836,0.044487,0.047661
60,UNH,Stock,1M,12/26/9,6,3,74,57,17,0.7702702702702703,0.14557235136647986,-0.1433125721011323,0.07920689597527168,0.23026080869578952,-0.07184701674524617,0.3069410762273056,-0.5052277941658473,0.12349191808798893,0.20136682111963566,0.04561701505634218,47,26,21,0.44680851063829785,0.12571689369936945,-0.12267164142841142,0.014734782259297148,0.18655490837350383,-0.15708534385490955,0.3686488219265908,-0.40435322195704054,-0.05394985121671425,0.10676695572143749,-0.214666658154866,0.7310924369747899,0.319672131147541,0.06170880256874624,0.034280779795156785,0.03917783329548041,0.12713637949075685,0.017498093406525445,0.019545997535859637,LONG,-42.1617,-45.3455,3.1838,0.079207,0.014735,0.046971
61,ROBT,ETF,1M,12/26/9,6,3,60,36,24,0.6,0.11055184123967085,-0.08702873317963682,0.03151961147194779,0.17566969272113936,-0.11263046977724378,0.44558189655172414,-0.32583045924850246,0.10078151812726088,0.22434151593991922,-0.02277847968539745,33,21,12,0.36363636363636365,0.14007623818290135,-0.07527843405322396,0.06176544827885578,0.1871538050241927,-0.06362290846648117,0.32389705882352937,-0.21430082504759895,-0.07755367593111563,0.038677025734651344,-0.1937843775968826,0.6170212765957447,0.4536082474226804,0.046447958490717124,0.022948545956120538,-0.017021276595744705,-0.08997188378631676,-0.014928347018769335,-0.03881690232273524,LONG,2.1331,1.98,0.1531,0.03152,0.061765,0.046643
62,XLC,ETF,1M,12/26/9,6,3,63,52,11,0.8253968253968254,0.1319908501345002,-0.13388657827383443,0.08556780707907671,0.214880618705228,-0.043745004547074584,0.31841216216216206,-0.3013645726055613,0.11474723421549979,0.2057286500196906,0.02376581841130898,26,15,11,0.4230769230769231,0.09687198637705365,-0.11658472150190341,0.006563379197494896,0.13246487065663717,-0.1193381122616474,0.22151898734177208,-0.2109624890956673,-0.09480204988502741,0.03274607814229283,-0.22235017791234765,0.7444444444444445,0.3333333333333333,0.07206214847430914,0.03202402018371013,0.08095238095238089,0.08974358974358976,0.013505658604767573,0.025460640986215234,SHORT,9.4315,10.0906,-0.6591,0.085568,0.006563,0.046066
63,DIA,ETF,1M,12/26/9,6,3,73,53,20,0.726027397260274,0.08452339876023526,-0.04330817584961745,0.049501049552056434,0.1223032291938988,-0.023301130089785932,0.19542752629172389,-0.15275789937245404,0.07929856948059148,0.13604549023367088,0.02255164872751208,45,34,11,0.24444444444444444,0.06536308847572869,-0.03522358993747682,0.040775233752500695,0.10329367823494222,-0.02174321072994083,0.17625325001140363,-0.11247585272323615,-0.0015613974831790326,0.08415041669687727,-0.08727321166323533,0.7563025210084033,0.29508196721311475,0.05664556033388699,0.028319521297620553,-0.03027512374812935,-0.05063752276867031,-0.007144510781830558,-0.012455712454880141,LONG,27.6961,26.7077,0.9884,0.049501,0.040775,0.045138
64,CVX,Stock,1M,12/26/9,6,3,52,36,16,0.6923076923076923,0.14887518518128542,-0.07947877677973562,0.07861242765481741,0.24483085014280317,-0.08760599483316836,0.6050271069492361,-0.17833178768206862,0.1320045692486209,0.28023103337167327,-0.016221894874431486,66,36,30,0.45454545454545453,0.09213628598257625,-0.0907599436235916,0.009001636161590863,0.12770908998473143,-0.10970581766154971,0.24085257548845473,-0.398722097751224,-0.04163703043974329,0.05953779627282055,-0.14281185715230713,0.5882352941176471,0.45081967213114754,0.0459029199969327,0.02698602950642995,0.10407239819004521,0.0037257824143069884,0.032709507657884704,0.01798439334483909,LONG,10.2183,5.3704,4.8479,0.078612,0.009002,0.043807
65,XLE,ETF,1M,12/26/9,6,3,48,31,17,0.6458333333333334,0.15589505326573366,-0.09845884131435875,0.0658113822686176,0.2417513796066367,-0.1101286150694015,0.5970695970695971,-0.24466684224387672,0.1526624623574119,0.33408519147334237,-0.02876026675851856,71,36,35,0.49295774647887325,0.1223550536387897,-0.08667730319809798,0.019310934071309852,0.1660283486947455,-0.1274064805521258,0.3701632744352493,-0.5159893404397069,-0.0468421341717817,0.08065811374842854,-0.17434238209199196,0.5882352941176471,0.47540983606557374,0.04658193084569203,0.02704508599758337,0.05759803921568629,0.017547910413299506,0.01922945142292557,0.007734151926273518,LONG,4.0018,2.3399,1.6619,0.065811,0.019311,0.042561
66,XLF,ETF,1M,12/26/9,6,3,69,49,20,0.7101449275362319,0.11176409427337451,-0.09460227849279126,0.05194775434115254,0.17372465423936811,-0.06982914555706302,0.26148531951640774,-0.24821312540610788,0.11287434467857577,0.20975605620081467,0.015992633156336866,52,31,21,0.40384615384615385,0.08785799424267177,-0.05193743711932875,0.031402146961863844,0.11736323844970992,-0.05455894452598223,0.22476111341919403,-0.13633067440174032,-0.022432928860884965,0.08722200921214393,-0.13208786693391386,0.6890756302521008,0.319672131147541,0.06253482720658046,0.030332432991058974,0.021069297284131094,0.08417402269861285,-0.01058707286542792,-0.0010697139708048704,SHORT,2.5978,3.3289,-0.7311,0.051948,0.031402,0.041675
67,ARKG,ETF,1M,12/26/9,6,3,82,43,39,0.524390243902439,0.23976399262162457,-0.11380559735743948,0.07160284616816726,0.32128446407061906,-0.17807877173428452,0.8981378026070764,-0.4353408029878618,0.12334110290521556,0.3648884019994689,-0.11820619618903781,36,19,17,0.4722222222222222,0.1655461674666649,-0.16465770148400583,0.009616562684403735,0.2271033921740529,-0.20787026680524545,0.6675191815856776,-0.3382157123834886,-0.11662966651309288,0.0687216320552299,-0.30198096508141564,0.5126050420168067,0.4344262295081967,0.06226000855061307,0.02893732854193792,0.011785201885632368,0.037795992714025506,0.009342837617554188,0.019320765857534186,LONG,-0.1944,-0.9936,0.7992,0.071603,0.009617,0.04061
68,JNJ,Stock,1M,12/26/9,6,3,67,43,24,0.6417910447761194,0.1170740298284069,-0.052854450860631674,0.056204126298005,0.17542281475485222,-0.06301456215884221,0.40221256420387214,-0.1414627144190053,0.06718895737394973,0.14736742488724652,-0.012989510139347085,51,33,18,0.35294117647058826,0.06891098775573702,-0.0680036871662154,0.020588161312694992,0.09803951021376053,-0.056863187588370556,0.14672935970128612,-0.13898876404494387,-0.022672913235744743,0.04319330591001086,-0.08853913238150035,0.6218487394957983,0.39344262295081966,0.04253387064398498,0.022809388806065443,0.019942305280321038,-0.04050144648023141,0.013670255654020025,0.0022212274933704514,LONG,20.0599,13.7335,6.3264,0.056204,0.020588,0.038396
69,IHI,ETF,1M,12/26/9,6,3,85,68,17,0.8,0.0965739407007962,-0.07312314507670482,0.06263452354529597,0.15748638891350372,-0.03221734182291178,0.2514646237043712,-0.24704785581106276,0.08933809260478454,0.16737186181678793,0.011304323392781132,36,18,18,0.5,0.0999960356806872,-0.08155274607435926,0.00922164480316397,0.1196967096267187,-0.10125342002039077,0.2335395492708794,-0.1950166112956811,-0.030113670145932154,0.05184089203231225,-0.11206823232417655,0.7394957983193278,0.3442622950819672,0.05684024637259224,0.02704019986347001,0.060504201680672276,0.1557377049180328,0.005794277172703734,0.01781855506030604,SHORT,-0.8291,0.7826,-1.6118,0.062635,0.009222,0.035928
70,MCD,Stock,1M,12/26/9,6,3,62,40,22,0.6451612903225806,0.09076007280809888,-0.05721851295868679,0.038251542374723314,0.13514332647596125,-0.058640241726514615,0.26572570775883164,-0.2298914815332309,0.08762260827561301,0.15987612827533199,0.015369088275894033,58,38,20,0.3448275862068966,0.08080565026502003,-0.05650689312441126,0.03345649737211269,0.1141813101468212,-0.04726831540259582,0.1949066080678072,-0.16325084762916864,-0.003996531617245282,0.08291389517330001,-0.09090695840779058,0.6974789915966386,0.36065573770491804,0.05183846712284278,0.024701500155311994,-0.05231770127405799,-0.01582815149802147,-0.013586924748119462,-0.008754997216800696,SHORT,5.2374,8.7552,-3.5177,0.038252,0.033456,0.035854
