rank,symbol,asset_type,timeframe,macd_params,long_hold_bars,short_hold_bars,long_total_events,long_rise_n,long_fall_n,long_win_rate,long_post_mean_rise,long_post_mean_fall,long_post_mean_total,long_plus1sd,long_minus1sd,long_post_max,long_post_min,long_pre_mean,long_pre_plus1sd,long_pre_minus1sd,short_total_events,short_rise_n,short_fall_n,short_win_rate,short_post_mean_rise,short_post_mean_fall,short_post_mean_total,short_plus1sd,short_minus1sd,short_post_max,short_post_min,short_pre_mean,short_pre_plus1sd,short_pre_minus1sd,base_long_rise_rate,base_short_fall_rate,base_long_mean,base_short_mean,long_edge,short_edge,long_mag_edge,short_mag_edge,active_signal,current_macd,current_signal,current_diff,long_expectancy,short_expectancy,combined_expectancy
11,AMAT,Stock,1M,12/26/9,6,3,77,50,27,0.6493506493506493,0.36643824385575824,-0.1474797021922056,0.18623324978699168,0.5215282029585444,-0.14906170338456098,1.2472666105971402,-0.42183528215556687,0.23998292494315193,0.4775368065943743,0.0024290432919295557,41,26,15,0.36585365853658536,0.17711979121398433,-0.14943704092429455,0.057647779456077436,0.24985332455065776,-0.13455776563850289,0.5691092311520279,-0.32387415175817397,-0.047720293748166415,0.16734243009745003,-0.26278301759378286,0.6890756302521008,0.3442622950819672,0.19689074403619847,0.09339721833729833,-0.03972498090145149,0.02159136345461815,-0.010657494249206784,0.035749438881220896,LONG,59.4908,35.2117,24.2791,0.186233,0.057648,0.121941
12,NFLX,Stock,1M,12/26/9,6,3,84,64,20,0.7619047619047619,0.30294995776176104,-0.23366514279065004,0.17518445763023457,0.4849753297108298,-0.13460641445036067,1.0385416666666667,-0.7241778936694191,0.23131205605861166,0.42000389245205083,0.04262021966517246,37,27,10,0.2702702702702703,0.18411106228057386,-0.24563132083843747,0.06796447224840861,0.30106211664015614,-0.1651331721433389,0.3662790697674419,-0.5542027628190119,-0.036240428613270856,0.30859778582888736,-0.3810786430554291,0.7310924369747899,0.28688524590163933,0.17394815599174276,0.07928046053407785,0.03081232492997199,-0.016614975631369044,0.0012363016384918102,0.011315988285669237,SHORT,6.6783,11.4271,-4.7488,0.175184,0.067964,0.121574
13,AAPL,Stock,1M,12/26/9,6,3,83,59,24,0.7108433734939759,0.2050767279934698,-0.09446304633623832,0.11846281734391566,0.3195503378935596,-0.08262470320572828,0.8882060286801285,-0.23932525039536107,0.18032619672238698,0.3518845934672763,0.008767799977497687,35,29,6,0.17142857142857143,0.1519404752483682,-0.04352145724908321,0.11843271539166227,0.22962742183710166,0.007238008946222882,0.30382199260259496,-0.05984081041968149,-0.01851367119000084,0.13226705820103452,-0.16929440058103618,0.7478991596638656,0.30327868852459017,0.14441577464055494,0.07020773601189856,-0.03705578616988969,-0.13185011709601874,-0.02595295729663928,-0.04822497937976371,LONG,22.8366,19.4298,3.4067,0.118463,0.118433,0.118448
14,CAT,Stock,1M,12/26/9,6,3,73,56,17,0.7671232876712328,0.23026718558298592,-0.11081893118797737,0.15083617208837805,0.3590368920279165,-0.05736454785116041,0.7726947308132875,-0.19798407167745152,0.1901988756564387,0.36732981087051286,0.013067940442364562,45,28,17,0.37777777777777777,0.15524062233155855,-0.09830385030763314,0.059457154890086135,0.21979351038088785,-0.10087920060071559,0.4600195026816186,-0.21424702058504874,-0.02735973999053156,0.0928868221213385,-0.1476063021024016,0.7058823529411765,0.3442622950819672,0.1449712252813856,0.07301637726804998,0.06124093473005632,0.03351548269581056,0.005864946806992455,0.013559222377963843,LONG,130.7162,88.8088,41.9074,0.150836,0.059457,0.105147
15,GOOGL,Stock,1M,12/26/9,6,3,80,63,17,0.7875,0.17604800116249172,-0.11548788150630372,0.1140966260953727,0.28228354639344866,-0.05409029420270324,0.47455401116340135,-0.3122168692025598,0.15927054873567795,0.3190995374499791,-0.0005584399786232319,38,29,9,0.23684210526315788,0.13690747386757332,-0.08738289662724841,0.0837860703293261,0.22382473783911105,-0.056252597180458844,0.46529442417926,-0.18749999999999992,-0.03901950018522231,0.0978342929929971,-0.1758732933634417,0.7983193277310925,0.30327868852459017,0.13544161506484984,0.0642768599093782,-0.01081932773109251,-0.06643658326143229,-0.021344988969477133,-0.019509210419947895,LONG,54.1428,40.3781,13.7648,0.114097,0.083786,0.098941
16,MS,Stock,1M,12/26/9,6,3,68,50,18,0.7352941176470589,0.26172048750970744,-0.09855150645806643,0.16635437145941434,0.38370196804238055,-0.050993225123551866,0.7144340602284528,-0.2251426242868785,0.19596060188198056,0.3594908828889334,0.03243032087502776,50,30,20,0.4,0.1018945217393026,-0.07454686988319051,0.03131796509030536,0.1492976763701911,-0.08666174618958039,0.42058823529411754,-0.22651813018785505,-0.03822038643947682,0.08352785621708483,-0.15996862909603846,0.6890756302521008,0.32786885245901637,0.12041660051826175,0.05909098309444325,0.04621848739495804,0.07213114754098365,0.04593777094115259,0.027773018004137895,LONG,22.8168,19.0212,3.7956,0.166354,0.031318,0.098836
17,AMZN,Stock,1M,12/26/9,6,3,75,62,13,0.8266666666666667,0.17893566174291264,-0.06144668899136312,0.13726938761563817,0.29383653468228155,-0.019297759451005175,0.5423210279420764,-0.18531399046104935,0.192743661812418,0.35902468558922945,0.026462638035606556,44,31,13,0.29545454545454547,0.1403589912955187,-0.14744156966550911,0.05532700737521503,0.22902594934603515,-0.11837193459560508,0.4149143501897631,-0.34840490797546014,-0.03870005693924236,0.11576624849886544,-0.19316636237735016,0.7394957983193278,0.3114754098360656,0.12677253755578888,0.06405524645554093,0.08717086834733889,-0.016020864381520117,0.010496850059849294,0.008728239080325904,LONG,20.1996,18.8096,1.39,0.137269,0.055327,0.096298
18,MSFT,Stock,1M,12/26/9,6,3,92,72,20,0.782608695652174,0.1764545971127708,-0.11845493347509839,0.11234382959366884,0.2627710769068866,-0.03808341771954893,0.3920745632985619,-0.2853171155516942,0.14903001319408818,0.25171116771706525,0.04634885867111113,28,18,10,0.35714285714285715,0.14825932073576106,-0.06966380751281871,0.070429632075554,0.2073179322740498,-0.0664586681229418,0.3497444719931185,-0.17314953337607755,-0.05252808439168988,0.07200244965922982,-0.17705861844260956,0.7899159663865546,0.28688524590163933,0.12182247970973213,0.056731568242400984,-0.007307270734380644,0.07025761124121782,-0.009478650116063289,-0.013698063833153015,SHORT,12.6634,24.7767,-12.1132,0.112344,0.07043,0.091387
19,GE,Stock,1M,12/26/9,6,3,82,52,30,0.6341463414634146,0.32443998263863044,-0.17489633942822053,0.14175596237027033,0.4723352617225797,-0.18882333698203907,1.1075450831697025,-0.5124491771539206,0.1843226140560759,0.48235934111957335,-0.1137141130074216,36,12,24,0.6666666666666666,0.20988791588568856,-0.1473765331714144,-0.028288383485713418,0.18905961114547537,-0.2456363781169022,0.4622171077867279,-0.4204022840016535,-0.16473460188751704,-0.0011777256946997883,-0.3282914780803343,0.5546218487394958,0.47540983606557374,0.09169491847265004,0.038517401967961044,0.07952449272391882,0.1912568306010929,0.05006104389762028,0.06680578545367447,SHORT,45.5041,46.0591,-0.5549,0.141756,0.028288,0.085022
20,ORCL,Stock,1M,12/26/9,6,3,84,47,37,0.5595238095238095,0.2286977065535677,-0.1164663281078932,0.07666116747649562,0.3071728452456012,-0.15385051029260993,1.0115871539947072,-0.4769236239510738,0.15160010706832402,0.33957078511060546,-0.03637057097395743,36,28,8,0.2222222222222222,0.1350957597520444,-0.07905831809121103,0.08750596467576541,0.27126511735457964,-0.09625318800304883,0.8033683911313247,-0.15544542487610297,-0.046851619226576074,0.08994051889821825,-0.1836437573513704,0.6638655462184874,0.3442622950819672,0.09862848253618639,0.04947733654303409,-0.10434173669467783,-0.122040072859745,-0.021967315059690767,-0.03802862813273132,SHORT,13.3541,19.1672,-5.8131,0.076661,0.087506,0.082084
21,COST,Stock,1M,12/26/9,6,3,86,60,26,0.6976744186046512,0.15889399837459184,-0.06125561824845343,0.09233713753506652,0.22712488499246564,-0.04245060992233261,0.43478150984406205,-0.17987323087609627,0.12565047845531108,0.23821292350813197,0.013088033402490179,35,24,11,0.3142857142857143,0.1182173243546523,-0.040547344742054875,0.06831985692425863,0.16087076757334268,-0.024231053724825438,0.257837955253059,-0.10212331942512748,-0.010035029026172038,0.07418029921507681,-0.09425035726742088,0.7478991596638656,0.29508196721311475,0.10553203991345535,0.05094542807845531,-0.05022474105921437,0.01920374707259953,-0.013194902378388829,-0.017374428845803314,SHORT,59.8099,71.2318,-11.4219,0.092337,0.06832,0.080328
22,QCOM,Stock,1M,12/26/9,6,3,65,31,34,0.47692307692307695,0.24008426448467046,-0.12326487980901545,0.05002471208489629,0.27053731561916033,-0.17048789144936777,0.6702115996053066,-0.3014709903209931,0.20444675408813534,0.41280597752471054,-0.003912469348439862,55,32,23,0.41818181818181815,0.24134214319245076,-0.07200851539767884,0.1103045950547602,0.32283395322118436,-0.10222476311166395,0.7632762011801066,-0.1888873569557425,-0.07593244803632974,0.037124926751377685,-0.18898982282403717,0.5546218487394958,0.4672131147540984,0.08518983500976812,0.04843309308900018,-0.07769877181641888,-0.049031296572280225,-0.03516512292487183,-0.06187150196576002,LONG,8.984,4.3287,4.6553,0.050025,0.110305,0.080165
23,META,Stock,1M,12/26/9,6,3,86,62,24,0.7209302325581395,0.205207966485051,-0.14389201927158524,0.10778471464598974,0.32185845355488074,-0.10628902426290124,0.6564601710094968,-0.44375032948494914,0.1962522060983234,0.43594427469271374,-0.04343986249606696,35,19,16,0.45714285714285713,0.2642839098747718,-0.2005631438759765,0.05178239958871538,0.35001940013759913,-0.24645460096016836,0.7611766661126806,-0.4144563167818982,-0.09319466945157173,0.23468328280384604,-0.4210726217069895,0.6974789915966386,0.36885245901639346,0.13564518983199383,0.06074016682735798,0.023451240961500863,0.08829039812646367,-0.027860475186004097,0.008957767238642597,SHORT,49.0034,70.2009,-21.1975,0.107785,0.051782,0.079784
24,GS,Stock,1M,12/26/9,6,3,63,41,22,0.6507936507936508,0.22937654642744607,-0.10515150850552688,0.11255722565720153,0.3131920806170482,-0.08807762930264512,0.6134096625899903,-0.26094109108503694,0.18789616477966156,0.37258269515724207,0.0032096344020810796,55,37,18,0.32727272727272727,0.1026949293545318,-0.08070261832621822,0.042673913749922694,0.16398882886255997,-0.0786410013627146,0.434458315700381,-0.2550392436674991,-0.03332348522263436,0.09722368094940737,-0.1638706513946761,0.6470588235294118,0.3442622950819672,0.11217096659581408,0.05385503751832039,0.0037348272642390157,-0.016989567809239936,0.0003862590613874506,0.011181123768397694,LONG,128.0114,110.5785,17.4329,0.112557,0.042674,0.077616
25,ADI,Stock,1M,12/26/9,6,3,77,53,24,0.6883116883116883,0.1391135425833078,-0.07412336984866238,0.07265008935775863,0.22519132175879678,-0.07989114304327952,0.7181053261008841,-0.1976192607178018,0.11637393111541823,0.21745182417080078,0.015296038060035683,41,28,13,0.3170731707317073,0.13982786391782637,-0.06819839596462893,0.0738683181014381,0.198009862905935,-0.05027322670305881,0.3679866146123814,-0.17062107466852758,-0.006662957390682828,0.10736417569015003,-0.12069009047151569,0.7563025210084033,0.30327868852459017,0.10519474595953818,0.05403172558650518,-0.06799083269671502,0.013794482207117154,-0.03254465660177955,-0.019836592514932916,LONG,44.9009,27.9772,16.9237,0.07265,0.073868,0.073259
26,JPM,Stock,1M,12/26/9,6,3,80,59,21,0.7375,0.1607942679740211,-0.13728008839734113,0.08254974942653852,0.25296218682100186,-0.08786268796792483,0.3886385580946251,-0.32525107604017217,0.14894645190535605,0.2760037048606194,0.021889198950092698,38,27,11,0.2894736842105263,0.11679489703914694,-0.07043452685527697,0.0625969059118137,0.18360001920318142,-0.05840620737955403,0.3199335203074686,-0.1739289906103286,-0.04829718395635351,0.10846242158208616,-0.2050567894947932,0.7647058823529411,0.3114754098360656,0.0995820087606205,0.0480185100325931,-0.02720588235294108,-0.02200172562553926,-0.01703225933408198,-0.0145783958792206,SHORT,29.1666,32.3281,-3.1616,0.08255,0.062597,0.072573
27,WMT,Stock,1M,12/26/9,6,3,82,66,16,0.8048780487804879,0.1488082977828476,-0.05637170720876451,0.108773174857655,0.2393850482242524,-0.021838698508942406,0.43006993006993,-0.16296087813115684,0.107655953124127,0.21346292467430666,0.0018489815739473198,36,27,9,0.25,0.06959655075804502,-0.06774025215425054,0.035262350029971135,0.11056387905804274,-0.04003917899810047,0.15213151295625524,-0.18352135374697823,-0.0017485704882064068,0.08678064422969105,-0.09027778520610387,0.7815126050420168,0.27049180327868855,0.09473794760288266,0.04647472786717766,0.023365443738471048,-0.020491803278688547,0.01403522725477234,0.011212377837206529,LONG,14.399,13.4684,0.9306,0.108773,0.035262,0.072018
28,MA,Stock,1M,12/26/9,6,3,87,71,16,0.8160919540229885,0.1455736318008497,-0.05518158979360441,0.1086531312777317,0.22621001965106746,-0.008903757095604078,0.40222634508348776,-0.13116296258966206,0.12374073825235594,0.21730968850728105,0.030171787997430838,34,18,16,0.47058823529411764,0.1167080188603993,-0.0600082722649486,0.033547411272000296,0.13822872484987617,-0.07113390230587557,0.22412651101175685,-0.12475476457399098,-0.014047226239872477,0.09273174610437167,-0.12082619858411663,0.7983193277310925,0.29508196721311475,0.09820340126346948,0.04683626180005508,0.01777262629189602,0.1755062680810029,0.01044973001426222,0.013288850528054785,SHORT,14.1865,28.5777,-14.3912,0.108653,0.033547,0.0711
29,AXP,Stock,1M,12/26/9,6,3,81,60,21,0.7407407407407407,0.14492171519852237,-0.10773381279366048,0.07941843016351202,0.22783170930946828,-0.06899484898244423,0.46679855496301387,-0.2814352814352815,0.14856986999810623,0.28045363890865826,0.016686101087554167,38,26,12,0.3157894736842105,0.12771623480668687,-0.08888933290664242,0.05931447658142499,0.1940504423262998,-0.07542148916344982,0.3746490447168391,-0.3123142421077998,-0.032315978732862995,0.10773192148744501,-0.17236387895317098,0.7478991596638656,0.32786885245901637,0.10311090504532941,0.05003987234720405,-0.007158418923124854,-0.01207937877480586,-0.023692474881817388,-0.00927460423422094,SHORT,25.9199,32.0886,-6.1688,0.079418,0.059314,0.069366
30,LIN,Stock,1M,12/26/9,6,3,56,41,15,0.7321428571428571,0.11350587296854303,-0.04583747194949913,0.07082461986549603,0.17508365216944172,-0.03343441243844966,0.3074708130464375,-0.1700199174436395,0.11186143531575514,0.20396896395360148,0.019753906677908814,32,23,9,0.28125,0.11506981891641584,-0.07716109071536491,0.06100487558247748,0.1793669272129254,-0.05735717604797044,0.3321919669547258,-0.14211043509168084,-0.019292876387695848,0.06679850107869861,-0.10538425385409031,0.7558139534883721,0.30337078651685395,0.08330256173773562,0.043302235028898226,-0.023671096345515008,-0.022120786516853952,-0.012477941872239592,-0.017702640553579257,LONG,20.4295,18.9663,1.4632,0.070825,0.061005,0.065915
31,ABBV,Stock,1M,12/26/9,6,3,77,55,22,0.7142857142857143,0.15508152997042338,-0.07432435779576886,0.08953699060865418,0.2511763007493544,-0.07210231953204603,0.6052066943212703,-0.19368203003625067,0.1164808870140784,0.251507402503508,-0.018545628475351197,41,23,18,0.43902439024390244,0.1320064089258683,-0.08098645820390779,0.038497345307917805,0.17221088476484103,-0.09521619414900541,0.3344995436568301,-0.1608514926313137,-0.01954866262719803,0.10237299680536102,-0.1414703220597571,0.7226890756302521,0.4180327868852459,0.07984400209930173,0.04062117588984913,-0.008403361344537785,0.02099160335865652,0.009692988509352449,0.0021238305819313227,SHORT,13.7473,14.9319,-1.1845,0.089537,0.038497,0.064017
32,V,Stock,1M,12/26/9,6,3,86,63,23,0.7325581395348837,0.13219070970464267,-0.048057539935423776,0.08398478247532254,0.19125564844217796,-0.023286083491532883,0.3153706230104594,-0.1475142982842059,0.10506871346315398,0.18877198642774973,0.021365440498558222,35,24,11,0.3142857142857143,0.08240109895896545,-0.0599549035467448,0.037660641028599375,0.125608992654282,-0.050287710597083236,0.21790978446041048,-0.1382053548515867,-0.014884284352456298,0.0799159921232507,-0.1096845608281633,0.7478991596638656,0.3114754098360656,0.08184457899161562,0.03948711339482591,-0.015341020128981864,0.002810304449648693,0.002140203483706915,0.0018264723662265378,SHORT,12.6267,19.1527,-6.5259,0.083985,0.037661,0.060823
33,C,Stock,1M,12/26/9,6,3,64,44,20,0.6875,0.1956688751071174,-0.15592003570708843,0.08579734047767809,0.2812974100025809,-0.10970272904722475,0.48040362679145965,-0.36222044728434516,0.1610883771246772,0.33304372282558325,-0.010866968576228903,54,32,22,0.4074074074074074,0.13187295098536805,-0.10528059633816172,0.03525483911281888,0.1908936961842006,-0.12038401795856285,0.43029459522152624,-0.27432394758851397,-0.06957280819360899,0.08172913769639627,-0.22087475408361423,0.6386554621848739,0.3770491803278688,0.07367937452613588,0.03817491240780359,0.0488445378151261,0.030358227079538558,0.012117965951542214,0.0029200732949847055,LONG,15.9353,13.1586,2.7767,0.085797,0.035255,0.060526
34,BAC,Stock,1M,12/26/9,6,3,65,43,22,0.6615384615384615,0.18539272850945904,-0.13008765665967473,0.07861475199067533,0.27871089522247045,-0.12148139124111978,0.5624568668046929,-0.32566723452583757,0.17785468452172876,0.3456476963204313,0.010061672723026216,53,35,18,0.33962264150943394,0.10992234804350312,-0.09312383766495984,0.04096326610477984,0.16630185122329727,-0.08437531901373757,0.2911921032649961,-0.18979591836734688,-0.05359351678772851,0.08961881372240435,-0.19680584729786135,0.6638655462184874,0.3360655737704918,0.08888522612943918,0.04257261410522726,-0.0023270846800258482,0.0035570677389421546,-0.01027047413876385,0.0016093480004474164,SHORT,3.681,3.8222,-0.1412,0.078615,0.040963,0.059789
35,TXN,Stock,1M,12/26/9,6,3,66,41,25,0.6212121212121212,0.1415952647877815,-0.0781426130668474,0.058361220145876636,0.19488565984771122,-0.07816321955595795,0.3575978161965422,-0.22678737233054783,0.12876681254864367,0.2373195505601887,0.020214074537098642,54,37,17,0.3148148148148148,0.12022834881559316,-0.0859437752380379,0.055322309761672274,0.174663561331524,-0.06401894180817946,0.3350055741360089,-0.2110555555555556,-0.019641151177861294,0.09244982886874258,-0.13173213122446517,0.6554621848739496,0.3524590163934426,0.08408471620084677,0.04470774378328542,-0.03425006366182837,-0.0376442015786278,-0.025723496054970138,-0.010614565978386857,LONG,18.1878,7.2488,10.939,0.058361,0.055322,0.056842
36,XOM,Stock,1M,12/26/9,6,3,44,26,18,0.5909090909090909,0.18824842819673512,-0.058452681944818265,0.08732524677519056,0.2622075569860319,-0.08755706343565077,0.60427807486631,-0.10558386882339908,0.16797384484633376,0.3725981481871448,-0.03665045849447729,75,35,40,0.5333333333333333,0.12674660356759343,-0.084115692093979,0.014286712548088144,0.1650962902645976,-0.13652286516842133,0.42591135588775225,-0.45586127830323875,-0.044607740851448224,0.07199868373135287,-0.16121416543424932,0.5210084033613446,0.47540983606557374,0.04707508867430613,0.025656382414444446,0.06990068754774637,0.05792349726775958,0.04025015810088443,0.011369669866356302,LONG,11.6629,7.6701,3.9928,0.087325,0.014287,0.050806
37,HD,Stock,1M,12/26/9,6,3,77,48,29,0.6233766233766234,0.13724619154070414,-0.0921876042758257,0.05083606064876432,0.18751945396578212,-0.08584733266825346,0.3429144385026739,-0.33912435844919403,0.10327470937529355,0.21995040525943904,-0.013400986508851936,44,29,15,0.3409090909090909,0.11096176715756699,-0.08059452243222577,0.04565848661559219,0.1604645671569271,-0.06914759392574271,0.3417063895881312,-0.16699936961546552,-0.03190854402131322,0.07999582324408414,-0.14381291128671056,0.6638655462184874,0.39344262295081966,0.0592991073710395,0.02926653160048547,-0.040488922841864006,-0.05253353204172878,-0.008463046722275179,-0.016391955015106725,SHORT,-3.7711,5.3838,-9.1549,0.050836,0.045658,0.048247
38,UNH,Stock,1M,12/26/9,6,3,74,57,17,0.7702702702702703,0.14557235136647986,-0.1433125721011323,0.07920689597527168,0.23026080869578952,-0.07184701674524617,0.3069410762273056,-0.5052277941658473,0.12349191808798893,0.20136682111963566,0.04561701505634218,47,26,21,0.44680851063829785,0.12394116065211185,-0.12267164142841142,0.013752461850175932,0.18377788553051508,-0.15627296183016323,0.3686488219265908,-0.40435322195704054,-0.05394985121671425,0.10676695572143749,-0.214666658154866,0.7310924369747899,0.319672131147541,0.061363769628803126,0.03390234488344616,0.03917783329548041,0.12713637949075685,0.017843126346468556,0.020149883033270227,LONG,-43.2418,-45.5615,2.3197,0.079207,0.013752,0.04648
